baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000123473__ENSMUSG00000028718	2993.93387524601	0.797162062894304	0.0715454295250842	11.1420403537422	7.8304530353752e-29	2.40888210865425e-28
ENSG00000162368__ENSMUSG00000028719	3577.81722249469	-0.468571436625406	0.0729283000282085	-6.42509747853939	1.31785040081656e-10	2.55630715321778e-10
ENSG00000186790__ENSMUSG00000044518	8.27714116368044	6.86139554521713	1.64683346702059	4.1664173595103	3.09423989258656e-05	4.82373206180475e-05
ENSG00000186564__ENSMUSG00000055210	11.1155293933374	1.77474784763247	1.33940604193234	1.32502601307671	0.185162523610844	0.219287875635821
ENSG00000269113__ENSMUSG00000070867	177.567013744307	6.9727196485095	0.493177342436714	14.1383616977584	2.20354780216022e-45	9.25927026667462e-45
ENSG00000117834__ENSMUSG00000028544	21.1789301618462	8.21697136520958	1.37629974019746	5.97033562182514	2.36766022684211e-09	4.39823668311004e-09
ENSG00000132122__ENSMUSG00000034401	938.062640069188	0.574523778440816	0.139385606630773	4.12183002483682	3.75874503583092e-05	5.82675821137995e-05
ENSG00000186094__ENSMUSG00000061298	8.77627192474352	6.94727204258859	1.60997244126502	4.31514966624513	1.59494807112675e-05	2.52114959217746e-05
ENSG00000162373__ENSMUSG00000028545	198.873011487821	1.99476525446676	0.262751572340459	7.59182994300809	3.15418810713341e-14	6.80662215090578e-14
ENSG00000162374__ENSMUSG00000028546	115.85998857556	0.23086842122526	0.400078399927956	0.577057949808923	0.563900309269403	0.608546173750554
ENSG00000142700__ENSMUSG00000047143	40.2575129805819	-3.2411299178849	0.600146177977763	-5.40056745642559	6.64304252347398e-08	1.16675796981293e-07
ENSG00000185104__ENSMUSG00000010517	5941.34188751209	-1.21452083181859	0.0565357787195687	-21.4823401981055	2.27739319396396e-102	1.91347227140614e-101
ENSG00000123080__ENSMUSG00000028551	65.9922865490254	-3.16824168479326	0.547580932885802	-5.78588751820911	7.2130469795136e-09	1.31634856954392e-08
ENSG00000204006__ENSMUSG00000060491	0	NA	NA	NA	NA	NA
ENSG00000123091__ENSMUSG00000028557	2488.78222254616	1.2145411776676	0.0854937302110427	14.2062017257814	8.38517699850764e-46	3.547155655079e-45
ENSG00000085831__ENSMUSG00000028555	110.160043372904	5.08222553334941	0.438074279905844	11.6012871936735	4.0592629707624e-31	1.30884657429536e-30
ENSG00000085832__ENSMUSG00000028552	2592.41589809417	0.622882767565508	0.0988857873240344	6.29901206656131	2.99548675531908e-10	5.73964363672956e-10
ENSG00000117859__ENSMUSG00000028559	4685.98910791731	0.533984066959232	0.0752966291174461	7.09173934103125	1.32436786433347e-12	2.72561038504947e-12
ENSG00000078618__ENSMUSG00000053510	11116.4819671778	0.00863052294430328	0.0629168674630337	0.13717343682716	0.890893706750815	0.902431599790276
ENSG00000169213__ENSMUSG00000003411	3105.85444949435	7.45800210978368	0.147193640227755	50.6679643104404	0	0
ENSG00000117862__ENSMUSG00000028567	3621.91536237821	0.671755606897183	0.0622592020798753	10.7896597523906	3.85213056909925e-27	1.13796770126868e-26
ENSG00000134717__ENSMUSG00000028568	5808.04916915736	0.188417689489511	0.0562230339177129	3.35125439451162	0.000804463635420319	0.00116863653183738
ENSG00000157077__ENSMUSG00000034557	1981.1125703979	0.351698071592511	0.0801099575184463	4.39019171257866	1.13250770245452e-05	1.80330453206912e-05
ENSG00000154222__ENSMUSG00000028582	2815.48354585131	-1.32253026570709	0.104909625241214	-12.6063767997098	1.94741880496364e-36	6.99581318778974e-36
ENSG00000085840__ENSMUSG00000028587	4802.23194153563	-0.200296692729849	0.126994126964541	-1.57721225002614	0.11474669523035	0.139521201886702
ENSG00000134748__ENSMUSG00000063800	4877.72847296415	-0.619260159406759	0.0608561360078864	-10.1758047754874	2.54289184727096e-24	7.07398275449029e-24
ENSG00000134744__ENSMUSG00000034610	4504.26205144754	-0.119857560620925	0.0704504210362713	-1.7013036807717	0.0888859771735043	0.109523870724134
ENSG00000116157__ENSMUSG00000028597	540.606743874656	1.2816360778079	0.184581943581755	6.94345315114878	3.8262953986993e-12	7.78414906741416e-12
ENSG00000182183__ENSMUSG00000059816	18.8303904199932	0.464923674943097	0.726532943524222	0.639920982368499	0.522223971985044	0.569983210484245
ENSG00000162377__ENSMUSG00000048351	2581.18934268113	0.845747625683965	0.0931450276857742	9.07990095335099	1.08673699870946e-19	2.69524973659243e-19
ENSG00000162378__ENSMUSG00000034636	4968.96489153809	-1.19871639736175	0.0692536593721385	-17.3090694156735	4.01857320177312e-67	2.26732130121094e-66
ENSG00000203995__ENSMUSG00000034645	1003.82976120288	-4.19767015040123	0.191800387530338	-21.885618712513	3.561452853397e-106	3.12338386911968e-105
ENSG00000121310__ENSMUSG00000028601	2252.16453640795	-3.20834916493115	0.0891816812790527	-35.9754281251113	2.0268203728931e-283	6.56070594593319e-282
ENSG00000116171__ENSMUSG00000028603	3088.01080473764	-0.599824821400316	0.0738034171785297	-8.12733128534341	4.38844805244576e-16	9.92616076799944e-16
ENSG00000174348__ENSMUSG00000028600	23.4349704805541	-1.34709208190124	0.753287624840908	-1.78828383406105	0.0737302266668433	0.0916610717495431
ENSG00000162383__ENSMUSG00000008932	5.44312999248272	-3.09325972630179	1.55218781591631	-1.99283855638033	0.0462791282663404	0.0586258051943408
ENSG00000157184__ENSMUSG00000028607	899.915320644069	0.37177113952359	0.119031855901461	3.12329112831236	0.00178840752510266	0.00252376790595252
ENSG00000162384__ENSMUSG00000028608	1711.56246031067	-0.227216023652137	0.0765408191667845	-2.96856012420022	0.00299198562473933	0.00416292151666281
ENSG00000162385__ENSMUSG00000028609	3971.21185326978	-1.44655920226944	0.0608095532470218	-23.7883543790101	4.40829366511122e-125	4.70080419853639e-124
ENSG00000157193__ENSMUSG00000028613	2519.65294606878	2.93553996444684	0.084533231309184	34.7264610495011	3.141797845975e-264	8.9884025031473e-263
ENSG00000143006__ENSMUSG00000028610	19.7201061525933	-2.9841476869266	0.884717736970204	-3.37299407734956	0.000743555520037005	0.00108222632354879
ENSG00000174332__ENSMUSG00000034762	16.7706292243235	-0.673609119401086	0.661221265971075	-1.01873480794938	0.308328882844424	0.353173196791753
ENSG00000058804__ENSMUSG00000028614	7658.49958288228	0.17313365596213	0.0714355368032845	2.42363484212201	0.0153660475168617	0.020277396810086
ENSG00000058799__ENSMUSG00000057375	1362.81828822645	0.235401649390946	0.0895797128726286	2.62784554495791	0.00859275214142191	0.0115619637462095
ENSG00000211452__ENSMUSG00000034785	3.18462207044509	3.60920977267886	2.04264593893663	1.76692871920709	0.0772401666291611	0.0957633033981789
ENSG00000081870__ENSMUSG00000063172	628.781229106266	2.13964981314401	0.14124129179925	15.1488972232365	7.70485907314882e-52	3.56379065352954e-51
ENSG00000116212__ENSMUSG00000028617	2607.3345368083	0.191456835180161	0.0685190305721154	2.79421401005746	0.00520260358783055	0.00710949668450989
ENSG00000203985__ENSMUSG00000070877	0.551731974882505	2.96921462621295	4.41776792188007	0.672107425903293	0.501515309378706	0.549288719160859
ENSG00000116209__ENSMUSG00000028618	5076.97874143483	-0.476321366587449	0.0569219781421621	-8.36796931754271	5.86196515347198e-17	1.35328671088008e-16
ENSG00000116205__ENSMUSG00000028619	939.585856217832	-0.179038094556964	0.0993204695332665	-1.80263036812363	0.0714462844314839	0.0889673445493244
ENSG00000256407__ENSMUSG00000028621	130.302034263576	-6.70426086980736	0.761024968570551	-8.80951499186697	1.25688478755171e-18	3.03464074832305e-18
ENSG00000157211__ENSMUSG00000047636	1.26292904632936	-3.44684937331747	3.47580620773678	-0.991669030812232	0.321359002958604	0.366991256417947
ENSG00000215883__ENSMUSG00000028621	328.60744891053	1.20295596557374	0.163493415969553	7.35782513589273	1.86930689382318e-13	3.94239657829345e-13
ENSG00000116221__ENSMUSG00000028622	4556.46617334721	0.247157149013388	0.0898463079122755	2.75088820850277	0.00594339222572259	0.00809328102230953
ENSG00000157216__ENSMUSG00000061887	5959.2480272447	1.55649079408189	0.0573285696717828	27.1503510900952	2.50795970413793e-162	3.57349942519231e-161
ENSG00000162390__ENSMUSG00000034853	127.210304004461	1.22283400198848	0.269084792695602	4.54441884187707	5.50870262451881e-06	8.91410021570154e-06
ENSG00000162391__ENSMUSG00000034871	5.20287400635138	6.1899366238543	1.91188179122087	3.23761471670359	0.00120533469104369	0.00171945357413543
ENSG00000184313__ENSMUSG00000047502	9.97839881119409	-1.98306279597811	1.21174442228101	-1.63653552639851	0.101727556716745	0.124421677423219
ENSG00000271723__ENSMUSG00000047502	8.53322056167664	-6.21726149487218	1.94860774569074	-3.19061725409917	0.00141969219796616	0.00201593194761846
ENSG00000243725__ENSMUSG00000025413	2330.01062631672	-5.64537689451792	0.137161586567212	-41.1585855472119	0	0
ENSG00000162396__ENSMUSG00000043572	1019.6865815506	-0.987642364058821	0.0962722933156091	-10.2588432252365	1.07992617261751e-24	3.03291332559431e-24
ENSG00000006555__ENSMUSG00000034919	15.9101272740923	1.09189577979201	0.783078513209931	1.39436309561885	0.163207986406411	0.194806284010377
ENSG00000162398__ENSMUSG00000054362	86.5583356722508	-3.57077133177334	0.419414353741463	-8.51370798333345	1.68457928797997e-17	3.94598623960759e-17
ENSG00000116133__ENSMUSG00000034926	25742.2816309712	1.81003532141558	0.0998014152295941	18.1363692814533	1.64549029586057e-73	1.00191831445917e-72
ENSG00000162399__ENSMUSG00000025418	14.2204684335811	3.8841379351581	1.0106683765673	3.84313789291643	0.000121471172718093	0.000183846080193882
ENSG00000169174__ENSMUSG00000044254	1416.16522776291	1.93277751950949	0.0977026873700982	19.7822349777148	4.23497679312185e-87	3.01949206094885e-86
ENSG00000162402__ENSMUSG00000028514	10414.4867087689	-1.20111247512054	0.05274990420616	-22.7699460917746	9.10579278338257e-115	8.68361944973123e-114
ENSG00000162407__ENSMUSG00000028517	2072.38003201879	0.569365580701201	0.0714534039067679	7.96834789626127	1.60809631586138e-15	3.58394854595301e-15
ENSG00000162409__ENSMUSG00000028518	1277.33554366751	-0.732741427562693	0.161697169069271	-4.53156620972619	5.85479807488849e-06	9.46490198853613e-06
ENSG00000187889__ENSMUSG00000078612	8.05913851103289	1.51652543266575	0.996318150242764	1.52212968547872	0.127976589141613	0.154760806935419
ENSG00000157131__ENSMUSG00000035031	1.11262857012258	-0.389218359506818	2.50146844689882	-0.155595950046601	0.876351517456175	0.888837380572203
ENSG00000021852__ENSMUSG00000029656	9.38692174733987	-2.15601933484796	1.03206883775764	-2.08902667726342	0.0367053218182514	0.0469514834572761
ENSG00000173406__ENSMUSG00000028519	1438.78296265419	2.23347883397384	0.106930638310944	20.8871738657268	7.00435564487659e-97	5.54747402313042e-96
ENSG00000162600__ENSMUSG00000035069	646.795748740485	-0.659439367188532	0.117836155455769	-5.59623966547398	2.19050840621465e-08	3.92602529453734e-08
ENSG00000184292__ENSMUSG00000051397	21.8077874967646	1.99665812134596	0.694870415181038	2.87342514190327	0.00406047292548863	0.00559531633981889
ENSG00000162601__ENSMUSG00000062627	4323.37159643974	0.653723579872303	0.0939534123231458	6.95795462568054	3.45248364137918e-12	7.02838046028755e-12
ENSG00000177606__ENSMUSG00000052684	538.629022866599	0.994224954955168	0.162403170811583	6.12195531643068	9.24339484521011e-10	1.74200235428241e-09
ENSG00000172456__ENSMUSG00000028573	326.623147533034	0.214016657962875	0.153528558987847	1.39398597481669	0.163321839948269	0.194929413269844
ENSG00000134709__ENSMUSG00000028572	3582.04856806066	-1.01142931860418	0.0826320024687326	-12.2401646866407	1.89647437299721e-34	6.52963328424355e-34
ENSG00000134716__ENSMUSG00000015224	46.2329710029843	-0.121901558588563	0.436432614056636	-0.279313586249867	0.780004180725026	0.803958836577845
ENSG00000134716__ENSMUSG00000028571	20.5743996602086	3.14025588059748	0.760017126398316	4.13182252284103	3.59898261049303e-05	5.58384633863656e-05
ENSG00000162598__ENSMUSG00000078639	0.604333188701928	3.09074602167518	4.23258673142897	0.730226270078512	0.465251887348937	0.512682935968499
ENSG00000162599__ENSMUSG00000028565	115.216294203667	2.50605278647748	0.295185826381718	8.48974633096641	2.07088623278722e-17	4.84030148856154e-17
ENSG00000162604__ENSMUSG00000028563	497.227502991257	-0.0576954123191878	0.153658747854864	-0.375477563917695	0.707305329318261	0.74063044825879
ENSG00000132849__ENSMUSG00000061859	972.23249557825	2.68926512866017	0.107478194261058	25.0214952637566	3.5680266135225e-138	4.25826568466497e-137
ENSG00000240563__ENSMUSG00000087166	35938.0160972623	-0.21284785896107	0.0873420703024094	-2.43694542875059	0.0148119144895786	0.019573078794727
ENSG00000132854__ENSMUSG00000035407	163.746476642089	-0.451477269534345	0.392424899259616	-1.1504806916843	0.249945942290344	0.289851406446022
ENSG00000162607__ENSMUSG00000028560	8735.09493919516	-0.403207071377262	0.0659594592397357	-6.11295295663005	9.78042097569775e-10	1.8420668857081e-09
ENSG00000116641__ENSMUSG00000028556	3830.67268597397	0.371591656029318	0.0637008734646315	5.83338399960302	5.4314371975272e-09	9.96501676107276e-09
ENSG00000132855__ENSMUSG00000028553	8.60864499822584	-0.330066401872718	0.953673703621663	-0.346099929797016	0.729267616186254	0.759351676230047
ENSG00000125703__ENSMUSG00000028550	1101.58053440661	0.693385605486985	0.0932662125487018	7.43447800161191	1.04981696562502e-13	2.2287819642999e-13
ENSG00000187140__ENSMUSG00000067261	1014.97464117518	-1.05284938822059	0.157973341038534	-6.66472824654491	2.65155523287948e-11	5.24611253544628e-11
ENSG00000088035__ENSMUSG00000073792	1893.18292831714	-0.880531395828991	0.081113956306597	-10.8554857378764	1.87805610072931e-27	5.59426191233915e-27
ENSG00000142856__ENSMUSG00000028549	950.5980603518	2.5922196970212	0.108573507032374	23.8752506746261	5.53750433295412e-126	5.9572301631497e-125
ENSG00000203965__ENSMUSG00000073791	183.118114191983	1.14337017050746	0.234793886023212	4.86967608004251	1.11781337094647e-06	1.86309044010686e-06
ENSG00000079739__ENSMUSG00000025791	3381.1268290181	0.855218010883549	0.11021786438577	7.75934115263044	8.53717190136876e-15	1.86682770255033e-14
ENSG00000185483__ENSMUSG00000035305	3534.91921179455	4.3483268753966	0.117319076397257	37.0641076364481	1.06430652280179e-300	3.84077664782966e-299
ENSG00000177414__ENSMUSG00000069733	0.207029857876533	-0.851324007139575	4.56209215174643	-0.186608244380525	0.851967802219298	0.866275803584472
ENSG00000158966__ENSMUSG00000028532	5176.00937316796	1.63388038124006	0.106882770340659	15.286658233432	9.38435262865384e-53	4.38738948959948e-52
ENSG00000162437__ENSMUSG00000035275	1159.35579616638	2.20264198453939	0.111214542607651	19.8053413959538	2.67741781217184e-87	1.91121277747824e-86
ENSG00000162434__ENSMUSG00000028530	2881.80892820457	-1.12170771736174	0.073839030238457	-15.1912574385021	4.04092989884727e-52	1.87431678484583e-51
ENSG00000162433__ENSMUSG00000028527	11397.7823300594	0.095845644822888	0.048180887799206	1.98928764497502	0.0466694626058672	0.0590956285804144
ENSG00000116675__ENSMUSG00000028528	4382.48341223415	-4.19187229840753	0.144668134224455	-28.975781853271	1.32876622086804e-184	2.23595896667583e-183
ENSG00000213625__ENSMUSG00000035212	3413.35132957526	-0.965265064588785	0.0623208399018281	-15.4886401741269	4.13953605426536e-54	1.97174346714406e-53
ENSG00000116678__ENSMUSG00000057722	170.726902333202	3.87321987252352	0.359910103482187	10.7616314047578	5.22371078526125e-27	1.53890891287748e-26
ENSG00000184588__ENSMUSG00000028525	616.879533541149	8.06549824370737	0.368859322973086	21.8660550008542	5.46864974664764e-106	4.77988839246554e-105
ENSG00000118473__ENSMUSG00000028524	109.937769833942	-0.796469866860923	0.404681882267117	-1.96813818893726	0.0490521398818238	0.061979213562113
ENSG00000152760__ENSMUSG00000028523	8.37896859391813	5.88204692936227	1.56918224582904	3.74847914893062	0.000177910125160813	0.000267356652175366
ENSG00000172410__ENSMUSG00000066090	0	NA	NA	NA	NA	NA
ENSG00000152763__ENSMUSG00000035126	80.1680367013741	0.764587150099507	0.337758567549234	2.26370912112557	0.0235920111294493	0.0306487603951443
ENSG00000198160__ENSMUSG00000028522	4253.99212100521	-0.378050516311614	0.0709440948968177	-5.32885107437704	9.88359962549946e-08	1.72477946543237e-07
ENSG00000116704__ENSMUSG00000028521	641.257082795872	-0.113437572411606	0.114537585132313	-0.990396054540209	0.321980573157168	0.367631975766946
ENSG00000203963__ENSMUSG00000028520	0.16018629412305	-0.851324007139575	4.56209215174643	-0.186608244380525	0.851967802219298	0.866275803584472
ENSG00000162594__ENSMUSG00000049093	22.1915787683879	6.38312090863472	1.2196439035416	5.23359391220619	1.66245479478328e-07	2.87853455393163e-07
ENSG00000081985__ENSMUSG00000018341	63.2320679552814	4.96247070752528	0.558228734883299	8.88967263314153	6.12892127475241e-19	1.49123446343241e-18
ENSG00000142864__ENSMUSG00000036371	57997.4982333178	-0.512931627373407	0.055121334693333	-9.30550085964168	1.33362278835453e-20	3.3920365240716e-20
ENSG00000116717__ENSMUSG00000036390	915.999538559988	-0.987418573972829	0.108492989839099	-9.10122004598846	8.93227059030763e-20	2.22015410853473e-19
ENSG00000172380__ENSMUSG00000036402	2110.7827002778	1.4273826326618	0.11161016223422	12.7890023998564	1.88882891628325e-37	6.95816013146268e-37
ENSG00000116729__ENSMUSG00000028173	2172.38672187513	2.98107822383906	0.101867792071835	29.2641880540306	2.96336688277797e-188	5.1092145763241e-187
ENSG00000116745__ENSMUSG00000028174	0.631464523164679	-2.44516967863446	4.34329646035642	-0.562975541953634	0.573451538604283	0.617646621721303
ENSG00000024526__ENSMUSG00000028175	2080.1758744418	1.94996085816629	0.101413445762676	19.2278335826346	2.16484434346985e-82	1.46444407258332e-81
ENSG00000033122__ENSMUSG00000028176	50.3340984904387	6.02794311077803	0.766823819178314	7.86092314821056	3.81312693896502e-15	8.42002003340586e-15
ENSG00000066557__ENSMUSG00000063052	4954.53490223158	-0.736907681111433	0.0604401446238771	-12.1923546956622	3.41411634286541e-34	1.17084787791455e-33
ENSG00000116754__ENSMUSG00000055436	15868.0671628204	-0.521415293360814	0.0655683972979093	-7.95223483947259	1.8317659711308e-15	4.07347200218276e-15
ENSG00000118454__ENSMUSG00000039988	3928.92821844187	-1.74221296123731	0.068606292539074	-25.3943610237363	2.91081782935723e-142	3.57940243739583e-141
ENSG00000116761__ENSMUSG00000028179	9185.25487385189	-4.15595381917853	0.100132502216144	-41.5045437515143	0	0
ENSG00000050628__ENSMUSG00000040016	11.3692096950694	1.5668290528347	0.798392316040372	1.96248012581758	0.0497066122270378	0.0627713464919643
ENSG00000132485__ENSMUSG00000028180	10266.6874526208	-0.964061272676173	0.0835704606217418	-11.5359095247749	8.69631413121692e-31	2.78673516313165e-30
ENSG00000172260__ENSMUSG00000040037	150.693032728518	5.05584035118095	0.449809603203772	11.2399564508421	2.59510335310259e-29	8.06362549137963e-29
ENSG00000162620__ENSMUSG00000028182	14.6628870207882	1.15653613643438	0.761404140620916	1.51895172974925	0.128774646597252	0.155694895481213
ENSG00000254685__ENSMUSG00000053870	624.669237687829	-1.40653230822669	0.15796384627082	-8.90414067162728	5.3801190078326e-19	1.31079263099921e-18
ENSG00000259030__ENSMUSG00000040086	5.2554752201708	6.20378234445254	1.92811973076658	3.21752961989868	0.00129299675562824	0.00184047277002023
ENSG00000116783__ENSMUSG00000040086	0.604333188701928	3.09074602167518	4.23258673142897	0.730226270078512	0.465251887348937	0.512682935968499
ENSG00000178965__ENSMUSG00000078161	10.1576488957436	-2.40486906628666	1.36606746082383	-1.76043214208204	0.0783345635674285	0.0970475245719114
ENSG00000116791__ENSMUSG00000028199	2218.87876444827	0.105378363863616	0.0705754978543679	1.49312958558314	0.135403269474399	0.163384041773254
ENSG00000162623__ENSMUSG00000047583	1045.80990035488	1.25992440825875	0.117286408237972	10.7422882769364	6.44273885025761e-27	1.89374956140475e-26
ENSG00000162624__ENSMUSG00000096225	9.06319568891523	3.43956212119225	1.20186057794944	2.86186449934207	0.00421156919626207	0.0058000179122406
ENSG00000137968__ENSMUSG00000028360	238.676120284457	8.27275337275787	0.6361883791194	13.0036222670538	1.16682842092989e-38	4.3735666686603e-38
ENSG00000117054__ENSMUSG00000062908	6910.56470534903	-1.54858000163732	0.0530143973532771	-29.2105556028092	1.42424667007059e-187	2.44074205458235e-186
ENSG00000137955__ENSMUSG00000038975	5718.9319059492	-1.12321480542053	0.109484886046451	-10.2590854864112	1.07722053553047e-24	3.02578098636054e-24
ENSG00000057468__ENSMUSG00000005493	42.0724763030882	-3.19621264158573	0.865443692740148	-3.69314915389349	0.000221494022025219	0.000331105492362201
ENSG00000154007__ENSMUSG00000038997	1.67589446587486	-3.86720018972146	3.15294900497922	-1.22653432821599	0.21999766529183	0.257845356761098
ENSG00000184005__ENSMUSG00000052544	1044.01037720182	2.21286871299946	0.111029841429181	19.9303960495243	2.21799944383966e-88	1.60145886943478e-87
ENSG00000117069__ENSMUSG00000039037	522.268004337125	10.4094954809518	0.871093293260952	11.9499203604055	6.49874825024739e-33	2.17748093606377e-32
ENSG00000142892__ENSMUSG00000039047	1831.26826698927	-0.37350198109647	0.0798524787898656	-4.67739995998562	2.90535235072018e-06	4.76014935175084e-06
ENSG00000154027__ENSMUSG00000039058	63.6849676365326	4.09034267185927	0.480211451193455	8.51779494573414	1.62619799551505e-17	3.81119242158774e-17
ENSG00000036549__ENSMUSG00000039068	6102.43810502465	-0.93079466173521	0.0597500309032109	-15.5781452773306	1.02485431948869e-54	4.91498555746365e-54
ENSG00000077254__ENSMUSG00000025437	4780.85216088843	0.321655050220207	0.0569209767452387	5.65090531843539	1.59604990835281e-08	2.87159774210896e-08
ENSG00000180488__ENSMUSG00000054942	3917.8310844898	-3.07443952709714	0.116257646299372	-26.4450522177289	4.15962800366662e-154	5.56980607926675e-153
ENSG00000162614__ENSMUSG00000039103	218.224440964426	2.96267689763864	0.275414826823038	10.7571438030904	5.4843690084219e-27	1.61465494037933e-26
ENSG00000162613__ENSMUSG00000028034	17850.5433962223	-0.77738289953046	0.0678432920686366	-11.4585079206355	2.13155252986945e-30	6.7733937758223e-30
ENSG00000162616__ENSMUSG00000028035	526.493745859562	1.14517888754577	0.142697901971067	8.02519779006954	1.01362494635073e-15	2.27211574689984e-15
ENSG00000137960__ENSMUSG00000039131	110.861525044793	-1.75054976331286	0.329018475317615	-5.32052117019564	1.03470407122897e-07	1.80444468842839e-07
ENSG00000122420__ENSMUSG00000028036	2.70644584074072	5.25043409238876	2.34495614353591	2.23903295883041	0.025153771734764	0.0326009768931328
ENSG00000137959__ENSMUSG00000039146	2.49642816561065	5.12749206689843	2.57872221708946	1.98838480272051	0.0467691482656324	0.059213627761073
ENSG00000137965__ENSMUSG00000028037	0.473023744227182	2.71959727092454	4.43450255011534	0.613281250870811	0.539690388389938	0.584218451916735
ENSG00000162618__ENSMUSG00000039167	197.210855840585	11.4378998777948	1.51436598420847	7.55292973895813	4.25574606609452e-14	9.15447548495118e-14
ENSG00000117114__ENSMUSG00000028184	8052.23630335412	3.65391565958827	0.0699049089028995	52.2698007469503	0	0
ENSG00000137941__ENSMUSG00000036745	217.58327619316	4.37642851762806	0.26316426104577	16.6300260538299	4.22410546654162e-62	2.2351944838053e-61
ENSG00000142875__ENSMUSG00000005034	3174.32469018098	-0.106835830185986	0.0804867212427335	-1.32737212469854	0.184385615995646	0.218410365024677
ENSG00000203943__ENSMUSG00000048652	27.5542518887147	6.13004938584747	1.01145499778687	6.06062494056626	1.35593677078298e-09	2.54276514825572e-09
ENSG00000137976__ENSMUSG00000028185	0.473023744227182	2.71959727092454	4.43450255011534	0.613281250870811	0.539690388389938	0.584218451916735
ENSG00000117133__ENSMUSG00000028187	3192.76778562808	-0.598834804969803	0.0684193059959556	-8.75242442542755	2.0881735921042e-18	5.01249677851777e-18
ENSG00000122432__ENSMUSG00000028188	69.8467166571617	-2.23111446242738	0.409828839483876	-5.4440152753456	5.20927499205809e-08	9.19010914378187e-08
ENSG00000117151__ENSMUSG00000028189	250.133109397105	1.16772691580437	0.233401042744295	5.00309211164788	5.64179661689193e-07	9.53944159827784e-07
ENSG00000117155__ENSMUSG00000036825	1735.69387308128	0.563946421102571	0.0814927634669238	6.92020244633703	4.50998665597512e-12	9.14441442128288e-12
ENSG00000171517__ENSMUSG00000036832	259.190334616103	5.71759775236072	0.32383908639336	17.6556752800855	9.20264031623394e-70	5.38391387232897e-69
ENSG00000153898__ENSMUSG00000011008	19.2800851901352	6.1870255218566	1.24734985693282	4.96013647451744	7.04436716694142e-07	1.18516014817523e-06
ENSG00000162643__ENSMUSG00000043020	12.3460768612934	4.93922118133094	1.18681530123169	4.16174376603079	3.15826618217346e-05	4.9205986923082e-05
ENSG00000055732__ENSMUSG00000036853	99.6229687467785	3.89121838791242	0.389355735869702	9.99399271522385	1.61925054785952e-23	4.41556516297949e-23
ENSG00000097096__ENSMUSG00000036863	1711.79291749422	-1.79599858685446	0.0862688755612703	-20.8186159280458	2.9354222584435e-96	2.30582479473596e-95
ENSG00000162642__ENSMUSG00000036873	1247.83935060406	0.225284900725967	0.097743147505281	2.30486644308027	0.0211740544998427	0.0276138520971184
ENSG00000142867__ENSMUSG00000028191	2054.27333952686	-0.895515249277309	0.090228339785941	-9.92498866101096	3.24139571285514e-23	8.78904857477639e-23
ENSG00000153904__ENSMUSG00000028194	2574.76050308451	-0.227112852240972	0.0661199063691581	-3.43486348835651	0.000592852396132426	0.000867802575672076
ENSG00000142871__ENSMUSG00000028195	1500.26693507409	1.96605253666698	0.0967904962405862	20.3124543527505	9.97910001194576e-92	7.44713835453315e-91
ENSG00000117174__ENSMUSG00000074182	2017.46491760147	-1.02450879715061	0.0998317271381075	-10.2623567328781	1.04133732094828e-24	2.92589135629994e-24
ENSG00000122417__ENSMUSG00000028256	850.668106930408	1.73270363139167	0.114057108937887	15.1915443721729	4.02327877711313e-52	1.86660469536939e-51
ENSG00000137975__ENSMUSG00000036960	2.83139247056078	3.17746256687621	2.09990432296802	1.5131463524896	0.130242487760474	0.157375619741869
ENSG00000016490__ENSMUSG00000028255	3.25817781562323	5.52013990564108	2.19572852444263	2.51403570349952	0.011935834968362	0.0158819112487901
ENSG00000016602__ENSMUSG00000074195	1.88401861995896	-4.02578031645851	3.15498270855066	-1.27600709365151	0.201953011519482	0.238197636523917
ENSG00000016602__ENSMUSG00000068547	21.3991311381285	-7.54122407750272	1.60490237496199	-4.69886779105884	2.61607729661118e-06	4.29546739827391e-06
ENSG00000097033__ENSMUSG00000037062	2350.70621607378	0.982339994277254	0.0753749225592058	13.0327164648911	7.97181304719632e-39	2.99913957415577e-38
ENSG00000183291__ENSMUSG00000037072	8060.13045950512	-0.947219283361361	0.0511055843438753	-18.5345553822022	1.08684302736117e-76	6.87968993769711e-76
ENSG00000153936__ENSMUSG00000040151	2848.9682508907	0.249003210078498	0.0687383155635732	3.62248053413828	0.000291791425107232	0.000433594824784263
ENSG00000267561__ENSMUSG00000040151	1589.26459164975	-13.7532871908777	1.4448783559378	-9.51864711264994	1.75448194793203e-21	4.56375663989629e-21
ENSG00000143013__ENSMUSG00000028266	2133.71188016785	3.87084875453285	0.0889760708138456	43.5043795385321	0	0
ENSG00000065243__ENSMUSG00000004591	6493.77665281112	-1.16618743542987	0.0576354422353059	-20.2338594136005	4.92898709225976e-91	3.6425734294137e-90
ENSG00000137947__ENSMUSG00000028271	1451.24475551428	-1.00246772777049	0.0835180350989988	-12.0030090097571	3.42609884384232e-33	1.15346804600374e-32
ENSG00000137944__ENSMUSG00000040213	1487.6780977559	1.88367292932121	0.0921339379403386	20.4449410437768	6.66387706337085e-93	5.03701765254543e-92
ENSG00000213516__ENSMUSG00000031134	1814.76346362402	0.416353933947774	0.100067362146327	4.16073657801577	3.17222815240868e-05	4.94108426064067e-05
