index	gene_name	mean_tpm
ENSG00000113580	NR3C1	669.6219415871116
ENSG00000091010	POU4F3	2.9033724672079
ENSG00000164296	TIGD6	215.814651201672
ENSG00000113722	CDX1	163.4548438227505
ENSG00000145908	ZNF300	1627.1775282294348
ENSG00000113196	HAND1	319.256668581791
ENSG00000039600	SOX30	24.70237772462915
ENSG00000164330	EBF1	101.6934275680938
ENSG00000168269	FOXI1	1.1239776422682548
ENSG00000164438	TLX3	25.9909189885205
ENSG00000183072	NKX2-5	14.330005612965001
ENSG00000120149	MSX2	433.20096605566846
ENSG00000213347	MXD3	439.82485449055747
ENSG00000175325	PROP1	1.1239776422682548
ENSG00000169131	ZNF354A	888.3821194841905
ENSG00000178338	ZNF354B	419.61413137926945
ENSG00000198939	ZFP2	82.3278156663732
ENSG00000178187	ZNF454	56.1026164480544
ENSG00000234284	ZNF879	177.92995725970798
ENSG00000177932	ZNF354C	572.5865562350095
ENSG00000137265	IRF4	78.83590532084824
ENSG00000164379	FOXQ1	90.77994108483651
ENSG00000137273	FOXF2	19.8090419560451
ENSG00000054598	FOXC1	404.86866342107396
ENSG00000124782	RREB1	3296.840438546725
ENSG00000137203	TFAP2A	576.40617517187
ENSG00000124827	GCM2	0.0
ENSG00000095951	HIVEP1	2189.6691601335697
ENSG00000112242	E2F3	4565.11301726304
ENSG00000124766	SOX4	14471.5353941748
ENSG00000181315	ZNF322	1932.57133300595
ENSG00000096654	ZNF184	786.0067256762414
ENSG00000196812	ZSCAN16	145.616309370451
ENSG00000137185	ZSCAN9	655.7746829528485
ENSG00000197062	ZSCAN26	637.7492917774746
ENSG00000235109	ZSCAN31	336.2586037359865
ENSG00000189298	ZKSCAN3	469.3911816227665
ENSG00000187987	ZSCAN23	233.773163072692
ENSG00000197935	ZNF311	43.083445200432195
ENSG00000204644	ZFP57	53.08068521403675
ENSG00000204531	POU5F1	43029.9634420566
ENSG00000204366	ZBTB12	1482.8734718762348
ENSG00000213676	ATF6B	1626.9057550562802
ENSG00000204304	PBX2	9057.53856658553
ENSG00000204231	RXRB	1045.5782764067349
ENSG00000236104	ZBTB22	785.101828421873
ENSG00000137309	HMGA1	134856.353855573
ENSG00000124664	SPDEF	5.57246470461737
ENSG00000065029	ZNF76	1411.47434253502
ENSG00000112033	PPARD	1369.600196756045
ENSG00000007866	TEAD3	1747.27431637478
ENSG00000010030	ETV7	21.70557689588395
ENSG00000001167	NFYA	2989.247115315195
ENSG00000137166	FOXP4	2790.16830070221
ENSG00000112561	TFEB	62.21335822044395
ENSG00000124496	TRERF1	2796.7291604593597
ENSG00000112658	SRF	5952.1500673161445
ENSG00000096401	CDC5L	5609.5178658752
ENSG00000124813	RUNX2	51.980419325130455
ENSG00000008197	TFAP2D	1.1239776422682548
ENSG00000008196	TFAP2B	606.219550401073
ENSG00000137270	GCM1	2.692803990771421
ENSG00000112837	TBX18	6.485873870449145
ENSG00000112182	BACH2	583.709192542793
ENSG00000184486	POU3F2	2067.62780554798
ENSG00000112246	SIM1	25.709215251998152
ENSG00000187772	LIN28B	10649.329849552
ENSG00000057657	PRDM1	399.474543528068
ENSG00000112333	NR2E1	0.0
ENSG00000118689	FOXO3	2026.4415032810653
ENSG00000185002	RFX6	2.5756638758722046
ENSG00000025156	HSF2	1462.2543796792697
ENSG00000135547	HEY2	482.4354832756615
ENSG00000118526	TCF21	10.60665234146259
ENSG00000118513	MYB	268.5662091724625
ENSG00000177468	OLIG3	240.7693463018195
ENSG00000010818	HIVEP2	766.365084645641
ENSG00000118495	PLAGL1	1214.375560660035
ENSG00000181472	ZBTB2	2468.23787859816
ENSG00000091831	ESR1	8.148128580489585
ENSG00000164458	T	648.7965368694411
ENSG00000112592	TBP	1085.291207332275
ENSG00000164853	UNCX	20.39474253054115
ENSG00000198517	MAFK	154.6067118566865
ENSG00000164916	FOXK1	1778.02623117509
ENSG00000146587	RBAK	1547.82563894226
ENSG00000205903	ZNF316	1433.326445906805
ENSG00000164631	ZNF12	1745.2369295666801
ENSG00000006468	ETV1	5908.0060784802945
ENSG00000106511	MEOX2	8.850969269884871
ENSG00000106546	AHR	226.535606354213
ENSG00000122691	TWIST1	138.9658718783785
ENSG00000146618	FERD3L	0.0
ENSG00000164651	SP8	2059.120758034125
ENSG00000105866	SP4	3017.9683312378347
ENSG00000050344	NFE2L3	6638.327068705625
ENSG00000105991	HOXA1	656.2000758614535
ENSG00000105996	HOXA2	379.11486196617295
ENSG00000105997	HOXA3	212.07184213253953
ENSG00000197576	HOXA4	7.399283036280895
ENSG00000106004	HOXA5	47.48592740796795
ENSG00000106006	HOXA6	15.89883196146815
ENSG00000122592	HOXA7	60.15367831089249
ENSG00000078399	HOXA9	81.4604113553549
ENSG00000253293	HOXA10	59.14684078352345
ENSG00000005073	HOXA11	6.509585623811075
ENSG00000106031	HOXA13	13.299456332234001
ENSG00000106038	EVX1	290.108641098634
ENSG00000146592	CREB5	177.32054493185
ENSG00000164600	NEUROD6	0.0
ENSG00000164532	TBX20	18.5442124455157
ENSG00000106536	POU6F2	199.003828726283
ENSG00000106571	GLI3	5060.366425879585
ENSG00000185811	IKZF1	197.05987027971952
ENSG00000178665	ZNF713	269.150491095048
ENSG00000185177	ZNF479	0.0
ENSG00000182111	ZNF716	1.89653493983886
ENSG00000214652	ZNF727	0.0
ENSG00000223614	ZNF735	0.0
ENSG00000197123	ZNF679	0.0
ENSG00000234444	ZNF736	736.8794180077739
ENSG00000173041	ZNF680	1592.154457855595
ENSG00000198039	ZNF273	1238.302543783275
ENSG00000152926	ZNF117	1892.8920443971451
ENSG00000009950	MLXIPL	265.220825302841
ENSG00000006704	GTF2IRD1	2063.13675892832
ENSG00000263001	GTF2I	6701.322104128781
ENSG00000127989	MTERF1	736.6019702269836
ENSG00000006377	DLX6	8.265268695388796
ENSG00000105880	DLX5	33.92706044066305
ENSG00000180535	BHLHA15	28.894291455728403
ENSG00000198556	ZNF789	468.759476193457
ENSG00000160908	ZNF394	863.764658209635
ENSG00000196652	ZKSCAN5	1996.1638235479998
ENSG00000197343	ZNF655	3041.25550234942
ENSG00000106261	ZKSCAN1	3949.4584183340553
ENSG00000166526	ZNF3	2832.5598490994153
ENSG00000257923	CUX1	4523.0120898429395
ENSG00000230257	NFE4	0.0
ENSG00000105856	HBP1	1181.413588847665
ENSG00000128573	FOXP2	228.27183362816
ENSG00000105967	TFEC	5.57246470461737
ENSG00000128610	FEZF1	133.6262687516495
ENSG00000106331	PAX4	0.889697412469825
ENSG00000128604	IRF5	11.84777009863
ENSG00000106459	NRF1	1309.1534654933453
ENSG00000266265	KLF14	0.0
ENSG00000182158	CREB3L2	3783.78986953718
ENSG00000106410	NOBOX	0.0
ENSG00000197362	ZNF786	724.0262290336855
ENSG00000204947	ZNF425	395.5211659824985
ENSG00000197024	ZNF398	4001.291500525045
ENSG00000170265	ZNF282	2187.620424110185
ENSG00000170260	ZNF212	1013.291177574665
ENSG00000204946	ZNF783	470.63797398757595
ENSG00000196453	ZNF777	1106.50734931902
ENSG00000181444	ZNF467	76.40109331323725
ENSG00000164900	GBX1	12.316330558226916
ENSG00000164778	EN2	710.3980507873209
ENSG00000130675	MNX1	34.44304440698385
ENSG00000172748	ZNF596	151.632204129393
ENSG00000215372	ZNF705G	0.0
ENSG00000215356	ZNF705B	0.0
ENSG00000171056	SOX7	58.9808585099898
ENSG00000136574	GATA4	399.3588220650795
ENSG00000215343	ZNF705D	7.82041998915388
ENSG00000179388	EGR3	28.3085908812323
ENSG00000167034	NKX3-1	86.37462157347986
ENSG00000180053	NKX2-6	1.5688263485031664
ENSG00000221818	EBF2	82.53696549089925
ENSG00000147421	HMBOX1	839.5602273056065
ENSG00000165066	NKX6-3	1.45168623360395
ENSG00000131931	THAP1	1028.0380641847696
ENSG00000221869	CEBPD	74.43484176522306
ENSG00000019549	SNAI2	508.613258987256
ENSG00000147488	ST18	45.33281913687925
ENSG00000164736	SOX17	460.04794013992296
ENSG00000181690	PLAG1	1503.061901886075
ENSG00000180828	BHLHE22	30.391982544145698
ENSG00000185697	MYBL1	286.1258771920605
ENSG00000261787	TCF24	57.3186037999494
ENSG00000147596	PRDM14	3615.95787657672
ENSG00000178860	MSC	49.63903567905665
ENSG00000164749	HNF4G	96.2812705293683
ENSG00000091656	ZFHX4	1074.233018354142
ENSG00000164683	HEY1	164.863362505362
ENSG00000164684	ZNF704	1144.1468191450215
ENSG00000133740	E2F5	2353.271543755015
ENSG00000164920	OSR2	5.900173295953075
ENSG00000083307	GRHL2	894.54980999756
ENSG00000155090	KLF10	1305.84030528855
ENSG00000104447	TRPS1	486.06682683753706
ENSG00000165156	ZHX1	599.253766855742
ENSG00000212993	POU5F1B	552.5864016001585
ENSG00000136997	MYC	2084.51705920757
ENSG00000181638	ZFP41	483.91088126262696
ENSG00000250571	GLI4	246.32093655689602
ENSG00000182759	MAFA	94.15045535973086
ENSG00000181135	ZNF707	513.945768854433
ENSG00000260428	SCX	0.0
ENSG00000185122	HSF1	3732.47864858471
ENSG00000261678	SCRT1	32.10166076091005
ENSG00000160973	FOXH1	2440.78291083796
ENSG00000196378	ZNF34	189.93803502422998
ENSG00000147789	ZNF7	988.704521313024
ENSG00000196150	ZNF250	517.4433538076005
ENSG00000170631	ZNF16	630.930034708048
ENSG00000170122	FOXD4	6.1344535257514945
ENSG00000137090	DMRT1	28.799444442280603
ENSG00000064218	DMRT3	4.823619160408715
ENSG00000173253	DMRT2	4.823619160408715
ENSG00000080298	RFX3	1628.725480128395
ENSG00000107249	GLIS3	73.3359945282273
ENSG00000147862	NFIB	356.911338249688
ENSG00000173068	BNC2	1260.003864723425
ENSG00000176399	DMRTA1	649.4073678492094
ENSG00000197579	TOPORS	3431.395316306105
ENSG00000205143	ARID3C	15.75798009320695
ENSG00000107175	CREB3	1253.9405464577649
ENSG00000196092	PAX5	664.309292846682
ENSG00000204793	FOXD4L6	0.889697412469825
ENSG00000204779	FOXD4L5	0.0
ENSG00000184659	FOXD4L4	0.0
ENSG00000274349	ZNF658	324.8096774887785
ENSG00000187559	FOXD4L3	0.0
ENSG00000119138	KLF9	31.77395216957435
ENSG00000198963	RORB	374.7972962087115
ENSG00000204612	FOXB2	139.385590179341
ENSG00000165030	NFIL3	712.506167526391
ENSG00000127081	ZNF484	799.942143393517
ENSG00000131668	BARX1	59.685117851295644
ENSG00000175787	ZNF169	191.485986923192
ENSG00000196597	ZNF782	388.609899203445
ENSG00000136936	XPA	277.4646019490715
ENSG00000178919	FOXE1	2.2479552845365096
ENSG00000119508	NR4A3	29.502285131675848
ENSG00000066697	MSANTD3	1631.6663455389553
ENSG00000136870	ZNF189	993.062417317657
ENSG00000186051	TAL2	18.099363739280747
ENSG00000136826	KLF4	97.87238997932269
ENSG00000173258	ZNF483	1494.354216459155
ENSG00000106852	LHX6	64.8573200525809
ENSG00000186130	ZBTB6	1275.46494123821
ENSG00000171448	ZBTB26	817.3818339943946
ENSG00000106689	LHX2	46.73566321184875
ENSG00000136931	NR5A1	22.59527430835375
ENSG00000148200	NR6A1	27763.4209891559
ENSG00000167081	PBX3	3295.476506067015
ENSG00000136944	LMX1B	184.2735606099855
ENSG00000169155	ZBTB43	946.3518845110791
ENSG00000177125	ZBTB34	1681.6107967078951
ENSG00000196152	ZNF79	383.225709873813
ENSG00000171169	NAIF1	459.39394160916197
ENSG00000167157	PRRX2	248.36116066881698
ENSG00000130711	PRDM12	16.577960897501498
ENSG00000125492	BARHL1	13.41659644713325
ENSG00000165702	GFI1B	16.46082078260225
ENSG00000186350	RXRA	3112.084130958035
ENSG00000107187	LHX3	0.0
ENSG00000067082	KLF6	1738.792804595315
ENSG00000107485	GATA3	140.275287591811
ENSG00000168267	PTF1A	0.0
ENSG00000148516	ZEB1	1130.7387346093506
ENSG00000095794	CREM	1147.9717073604052
ENSG00000198105	ZNF248	838.010856754734
ENSG00000175395	ZNF25	179.3830621452225
ENSG00000189180	ZNF33A	3570.9033158788698
ENSG00000075407	ZNF37A	983.32316928721
ENSG00000196693	ZNF33B	2055.3481572748697
ENSG00000243660	ZNF487	116.394309323387
ENSG00000198298	ZNF485	329.7936043150785
ENSG00000169740	ZNF32	488.854477841756
ENSG00000165512	ZNF22	1914.34104796178
ENSG00000165606	DRGX	2.01367505473808
ENSG00000150347	ARID5B	364.666297586398
ENSG00000122877	EGR2	638.051869963538
ENSG00000179774	ATOH7	6.60301398534836
ENSG00000138336	TET1	9407.823179096506
ENSG00000122859	NEUROG3	3.1376526970063345
ENSG00000152804	HHEX	139.9950025071995
ENSG00000196233	LCOR	3226.2987829531503
ENSG00000119919	NKX2-3	13.79172854519278
ENSG00000075891	PAX2	135.8282191813725
ENSG00000107807	TLX1	0.889697412469825
ENSG00000138136	LBX1	3.371932926804765
ENSG00000107859	PITX3	9.599814814093515
ENSG00000077150	NFKB2	1259.94833463436
ENSG00000119950	MXI1	692.0070527481455
ENSG00000148737	TCF7L2	3101.2711660958703
ENSG00000148704	VAX1	40.8829134226196
ENSG00000170370	EMX2	47.06479045509499
ENSG00000095574	IKZF5	1071.4003758179044
ENSG00000188620	HMX3	2.45852376097299
ENSG00000188816	HMX2	50.9038651895861
ENSG00000229544	NKX1-2	4649.664063137794
ENSG00000186766	FOXI2	60.9011052031906
ENSG00000108001	EBF3	141.824658142684
ENSG00000148826	NKX6-2	3.1376526970063345
ENSG00000151650	VENTX	431.7421865625115
ENSG00000185507	IRF7	301.3664546670365
ENSG00000177030	DEAF1	3068.50172561421
ENSG00000183734	ASCL2	32.5702212205069
ENSG00000149050	ZNF214	181.0676099567145
ENSG00000176009	ASCL3	0.0
ENSG00000166478	ZNF143	1746.09440331433
ENSG00000187079	TEAD1	9508.682439341199
ENSG00000133794	ARNTL	357.283633043927
ENSG00000110693	SOX6	137.44588768851
ENSG00000129152	MYOD1	2.01367505473808
ENSG00000129173	E2F8	664.9253931049755
ENSG00000109851	DBX1	38.65866989144506
ENSG00000007372	PAX6	336.7537132527665
ENSG00000184937	WT1	5.806744934415804
ENSG00000135374	ELF5	0.561988821134125
ENSG00000135373	EHF	4.027350109476155
ENSG00000052850	ALX4	20.5815992536157
ENSG00000157613	CREB3L1	557.6039707431939
ENSG00000025434	NR1H3	644.9769179325796
ENSG00000066336	SPI1	10.044663520328465
ENSG00000124920	MYRF	737.893348794696
ENSG00000185670	ZBTB3	1261.154391422875
ENSG00000173153	ESRRA	1167.69968349299
ENSG00000173039	RELA	1623.24644378532
ENSG00000172818	OVOL1	82.53696549089925
ENSG00000175592	FOSL1	645.4189293349939
ENSG00000167800	TBX10	52.61212475443985
ENSG00000165462	PHOX2A	135.64419976211923
ENSG00000137492	THAP12	3611.74873635814
ENSG00000137504	CREBZF	3039.2470965732
ENSG00000183340	JRKL	389.6684161932695
ENSG00000082175	PGR	10.302655503488845
ENSG00000110777	POU2AF1	7.071574444945226
ENSG00000109906	ZBTB16	262.1528892140095
ENSG00000118058	KMT2A	7348.449698357745
ENSG00000176302	FOXR1	2.01367505473808
ENSG00000172273	HINFP	1234.9348668122
ENSG00000137709	POU2F3	176.54656898236902
ENSG00000188909	BSX	0.0
ENSG00000166261	ZNF202	2201.96846686887
ENSG00000165495	PKNOX2	793.505111681702
ENSG00000134954	ETS1	2798.82491466035
ENSG00000151702	FLI1	132.97368887279902
ENSG00000043039	BARX2	3.1376526970063345
ENSG00000196323	ZBTB44	6102.354296965295
ENSG00000111206	FOXM1	7331.450600507375
ENSG00000197905	TEAD4	3353.13193836344
ENSG00000126746	ZNF384	2644.09863071406
ENSG00000111704	NANOG	5140.62949502244
ENSG00000065970	FOXJ2	1196.235866673585
ENSG00000196946	ZNF705A	3.1376526970063345
ENSG00000060138	YBX3	10392.37996755225
ENSG00000139083	ETV6	2048.568217129825
ENSG00000111269	CREBL2	1571.782008426505
