gene_name	cisbp_motif_id	var_explained	beta	padj	activ_or_repr
HMGA1	M06580_1	6.102935703911072e-05	-0.06858025468919171	0.5071432668029211	repressing
HMGA2	M04182_1	0.0	0.0	1.0	
HMGA2	M06581_1	4.777212900586303e-05	-0.08741484251343173	0.5784236817153475	repressing
HMX1	M08775_1	7.564443450736036e-05	0.07567681977948525	0.4426859569799949	activating
HMX1	M05793_1	0.00010160567659001085	-0.10925809501764155	0.35239341104997285	repressing
HMX2	M08779_1	4.729043647566655e-06	0.021005326425163656	0.9471193343112236	activating
HMX3	M05795_1	2.6404950201674993e-05	0.046238786322505075	0.7074220928889698	activating
HNF1A	M05796_1	0.00023577154059128969	-0.1694936195159909	0.11602172823433315	repressing
HNF4A	M05803_1	2.9758285769898585e-05	-0.03077662625170038	0.6843321069379	repressing
HNF4G	M04205_1	0.0	0.0	1.0	
HOMEZ	M05805_1	0.0006912637417529899	-0.4194194051856792	0.003246002906952075	repressing
HOXA1	M05808_1	5.557872757311344e-05	0.08385449349181459	0.5359667661138975	activating
HOXA1	M08781_1	1.744485798038653e-07	-0.00570933139739991	1.0	repressing
HOXA10	M09609_1	5.965238043970089e-06	0.02786368701051785	0.9268761376581796	activating
HOXA11	M09613_1	3.1613553057363575e-05	0.06140255445594617	0.6744055517077278	activating
HOXA11	M09614_1	1.7967120286010996e-06	-0.012230043093997497	1.0	repressing
HOXA13	M09621_1	3.0153673402644188e-06	0.01568444833501695	0.9803598851207439	activating
HOXA3	M01465_1	1.0916592294574201e-06	-0.008554816640189639	1.0	repressing
HOXA3	M01466_1	4.012481212478658e-05	-0.0542089226304725	0.6245476091933425	repressing
HOXA4	M08784_1	3.0292890635830183e-05	0.050710827198439404	0.6817616255907452	activating
HOXA5	M08787_1	7.580440477883421e-06	-0.029421915671112304	0.9051273125219748	repressing
HOXA5	M08786_1	8.20385686074454e-05	-0.09685226996760059	0.4174739826817944	repressing
HOXA7	M08789_1	1.2337034214104925e-05	-0.041164440307448466	0.8373343431781807	repressing
HOXA9	M05806_1	3.3119990495600327e-05	0.06233309854976544	0.6654733145421502	activating
HOXB1	M08790_1	2.32853109455311e-05	-0.06308656610328303	0.7339066516933539	repressing
HOXB13	M01268_1	4.0886768594594614e-05	-0.05453595023378665	0.6210054467439313	repressing
HOXB4	M08793_1	7.752936925131682e-05	-0.09132972121924879	0.4361788347313938	repressing
HOXB7	M08797_1	0.00021256073773245898	-0.18724909500500556	0.1382328575167165	repressing
HOXB7	M08798_1	0.00013792197196749179	-0.10912822133303221	0.2607199803715797	repressing
HOXB9	M09662_1	8.797127301063412e-06	0.027224226641612077	0.8885341509329934	activating
HOXB9	M09661_1	4.110901567722092e-05	0.07091255265621478	0.6210054467439313	activating
HOXC10	M05821_1	3.3222407783028984e-05	0.06095817452429854	0.6652174179102225	activating
HOXC11	M05822_1	1.528314707566203e-06	0.013124965987808969	1.0	activating
HOXC12	M05827_1	1.0452007714767397e-05	-0.03378756114747061	0.8635132114180412	repressing
HOXC13	M05829_1	0.0002635110680957453	-0.1539465124298009	0.09399367017725568	repressing
HOXC4	M08802_1	7.752936925131682e-05	-0.09132972121924879	0.4361788347313938	repressing
HOXC5	M01350_1	9.15569504433833e-06	-0.03329334677085771	0.8831004404087752	repressing
HOXC6	M01317_1	3.9638381173934256e-05	-0.07579524792579881	0.6246174047314011	repressing
HOXC8	M08803_1	0.0001504963070350085	-0.19379711306490147	0.23382373753955557	repressing
HOXC9	M09689_1	1.3250531030628565e-05	0.03975313974010445	0.8285978447113734	activating
HOXC9	M09690_1	6.002164683160949e-05	0.06987649440084613	0.5113480245417321	activating
HOXD10	M09699_1	4.584403897955891e-05	0.07584089495286074	0.5913715571376954	activating
HOXD11	M05830_1	1.4948644472712047e-05	0.04350068509492837	0.8101207305005131	activating
HOXD13	M05837_1	0.0002907879358298171	-0.16378008122066978	0.07625707752881318	repressing
HOXD8	M05838_1	2.1286458993463597e-05	0.055554874979808044	0.751550519884181	activating
HOXD8	M08812_1	3.40625407480033e-06	0.021642929835103512	0.9728270430190358	activating
HOXD9	M09720_1	1.701289234212755e-05	0.037651975089700224	0.7935494252073212	activating
HSF1	M08813_1	0.00025583562287545547	-0.11110053219916757	0.09930272232889431	repressing
HSF2	M08819_1	7.52241892354455e-05	-0.058891823536792676	0.4442316262311674	repressing
HSF4	M05842_1	0.0003186371998281645	-0.13250733846144344	0.061950870007955475	repressing
HSF4	M08821_1	0.0002433014833498337	-0.11357782583318954	0.10963732916006844	repressing
HSF5	M09724_1	5.418504908483168e-05	-0.05556396708655448	0.5436289687610804	repressing
HSF5	M09723_1	4.0870041904339516e-05	-0.06883250557551099	0.6210054467439313	repressing
IKZF1	M06606_1	0.000659267070870384	0.0885132621695358	0.0041179677528610115	activating
IKZF2	M04157_1	0.0	0.0	1.0	
IKZF2	M04156_1	0.0	0.0	1.0	
IKZF3	M10442_1	0.00021505887170947258	0.04751763862867783	0.13580275206946418	activating
IKZF4	M04157_1	0.0	0.0	1.0	
IKZF4	M04156_1	0.0	0.0	1.0	
IKZF5	M04248_1	0.0	0.0	1.0	
INSM1	M02710_1	1.921544727756519e-05	-0.015328593778506082	0.7712289797408968	repressing
INSM1	M06607_1	8.574935778293824e-05	0.030202661302095746	0.4044455868184299	activating
IRF1	M06920_1	0.0014515672931370016	0.16046563714241197	7.879393690053016e-06	activating
IRF2	M08823_1	0.0012914708989774093	0.19156933644172974	2.790631591557519e-05	activating
IRF3	M08827_1	0.0013562104389298613	0.17081476724478778	1.6557286077797357e-05	activating
IRF4	M05848_1	3.0498557504143875e-05	0.039385702537894564	0.6817616255907452	activating
IRF4	M08829_1	0.0001139990575004246	0.07459008327994118	0.321845889400847	activating
IRF5	M08831_1	1.5641822151746254e-05	0.02687842237706769	0.8045788230094689	activating
IRF6	M08837_1	9.061351391193018e-05	-0.0921824476680525	0.3867137522607599	repressing
IRF6	M08835_1	0.00011362980042117776	-0.1336521041118081	0.3223362702880735	repressing
IRF7	M08839_1	0.0011489099475220366	0.2027644357483498	8.921674843998575e-05	activating
IRF7	M08839_1	0.0011489099475220366	0.2027644357483498	8.921674843998575e-05	activating
IRF8	M08843_1	0.00031541268824564206	0.11900107743478686	0.06338886513565369	activating
IRF9	M05855_1	3.607497368718349e-05	0.03751808853101949	0.6448133917887132	activating
IRF9	M08845_1	0.00018206757399685802	0.085260850914019	0.1774236587772877	activating
IRX1	M08847_1	6.321251368868186e-05	-0.09812608144689013	0.4995487234621124	repressing
IRX2	M05856_1	0.0002738912509197	-0.17093158609925568	0.08691815759340847	repressing
IRX3	M08849_1	7.861644803730528e-05	-0.12549138595904444	0.43286468463840316	repressing
IRX4	M01343_1	3.298458395306625e-06	-0.023574156401048783	0.9745203315726316	repressing
IRX5	M05857_1	0.00035360562713993016	-0.1907374184748378	0.046970522525598704	repressing
IRX5	M08851_1	0.00011709740899557008	-0.15401842571119845	0.3126286410896021	repressing
IRX6	M02784_1	0.0	0.0	1.0	
IRX6	M01343_1	3.298458395306625e-06	-0.023574156401048783	0.9745203315726316	repressing
ISL1	M08853_1	9.043221195881301e-06	0.025831246984658576	0.8844678683493864	activating
ISL1	M08855_1	1.0482920533960716e-05	0.02554537631472237	0.8635132114180412	activating
ISL2	M05858_1	2.575411648275683e-06	-0.014438648749898173	0.9881324666116583	repressing
ISL2	M08857_1	3.692055506876457e-07	-0.005077867625155077	1.0	repressing
JDP2	M09744_1	0.013112393796405164	0.7043569786504615	1.471958690057489e-47	activating
JRKL	M00849_1	0.0	0.0	1.0	
JUN	M10271_1	0.013077389421830121	0.6921228065321109	1.9376106591119206e-47	activating
JUNB	M10267_1	0.013030747052693692	0.8028943903991819	2.8113322817283846e-47	activating
JUND	M10269_1	0.012944972255081844	0.6849778692352475	5.563424351887166e-47	activating
KDM2B	M00877_1	0.00011390097429819779	-0.13245493178742876	0.321845889400847	repressing
KLF1	M00554_1	0.01533489498610685	0.3239136773284207	1.3817185141153691e-55	activating
KLF10	M08863_1	0.0021580512939785024	0.11826332267656897	2.471369021037094e-08	activating
KLF11	M08865_1	0.004043004673970119	0.16022307993001375	4.834540781033592e-15	activating
KLF12	M08867_1	0.00772042353117941	0.24373956402615676	3.0614740337061566e-28	activating
KLF13	M08868_1	0.02693005400542714	0.41642961580732535	1.0374405064614747e-97	activating
KLF13	M08868_1	0.02693005400542714	0.41642961580732535	1.0374405064614747e-97	activating
KLF14	M08872_1	0.024742204927799327	0.40032848015586	9.39410711399113e-90	activating
KLF14	M05867_1	0.02825106348432327	0.4672377085033482	1.5323652674234474e-102	activating
KLF15	M08874_1	0.02024224891545756	0.3597789193988453	2.368272596294503e-73	activating
KLF15	M08876_1	0.021492340489505213	0.3663011661594856	6.788485153289417e-78	activating
KLF16	M08878_1	0.019357317165328625	0.3549576966890141	3.8149565101032556e-70	activating
KLF16	M05868_1	0.02326740565461527	0.38130325170404744	2.2522563021024957e-84	activating
KLF17	M08880_1	9.729211624021072e-05	0.02827632209973443	0.3658280110899033	activating
KLF2	M08881_1	0.013007489810045736	0.29568523898122523	3.3571593332222494e-47	activating
KLF3	M08883_1	0.006658263048125779	0.238983545528431	2.068609226106216e-24	activating
KLF4	M08884_1	0.009029385243335075	0.2506215197557431	6.243737771720482e-33	activating
KLF5	M08886_1	0.01149449389034729	0.2755218149766022	8.524333610082224e-42	activating
KLF6	M08888_1	0.008961326793201052	0.2635026402663946	1.0861260373251921e-32	activating
KLF7	M00600_1	0.026287789345797785	0.42164314685613	2.3023475427382567e-95	activating
KLF8	M00616_1	0.02604214916838299	0.4139773140934823	1.7840926089969043e-94	activating
KLF9	M00610_1	0.0006122706651943144	-0.26356531457081217	0.005994582102501895	repressing
KMT2A	M00878_1	0.005651167909441646	0.2454423673407059	8.29619733220876e-21	activating
LBX1	M01263_1	1.6643913246072728e-05	0.04109771139469246	0.7948495574017456	activating
LBX2	M05870_1	0.0004098449566495299	0.18932677388430338	0.030100067665545602	activating
LCOR	M02074_1	2.3811049762456626e-05	-0.03526247750849075	0.729398495102037	repressing
LCORL	M02072_1	0.0	0.0	1.0	
LEF1	M09761_1	5.447496295352128e-05	-0.05777154221932781	0.5422677993568314	repressing
LHX2	M01233_1	0.00016517177457353593	0.12456645545216168	0.20570671003048654	activating
LHX3	M01363_1	2.8132893418408855e-05	0.06298547401870588	0.6976803738457713	activating
LHX4	M08893_1	2.1629682551482787e-05	0.05310456474041121	0.7480401561250503	activating
LHX4	M08892_1	0.00011954835520389118	-0.13089946601593036	0.30619998841726825	repressing
LHX5	M08894_1	2.198317013202278e-06	-0.015745184883692077	0.9941862957751432	repressing
LHX6	M01234_1	5.822321118831297e-05	0.07875110617794984	0.5208178516207084	activating
LHX8	M09778_1	0.0003669322545460929	-0.23681786517910136	0.04226031230771847	repressing
LHX8	M09777_1	2.1629682551482787e-05	0.05310456474041121	0.7480401561250503	activating
LIN28A	M08897_1	0.0003484283990611292	-0.10271305317358925	0.049180155936792244	repressing
LIN28B	M08897_1	0.0003484283990611292	-0.10271305317358925	0.049180155936792244	repressing
LIN54	M02269_1	3.542507826193031e-06	0.01623210624774243	0.9708846747258315	activating
LMX1A	M08899_1	7.945876989712275e-08	0.0035031158580742516	1.0	activating
LMX1A	M05879_1	2.06596917347035e-05	0.05649044006205185	0.7568439428481013	activating
LMX1B	M05880_1	2.06596917347035e-05	0.05649044006205185	0.7568439428481013	activating
LTF	M04319_1	0.0	0.0	1.0	
LYL1	M04835_1	0.0	0.0	1.0	
MAF	M10114_1	6.551647149266593e-05	0.04856092918979939	0.4879179265184083	activating
MAFA	M10120_1	0.0007339558205302632	0.1830357647459765	0.0023123923411891897	activating
MAFB	M00424_1	0.0006870239314505922	0.1438927829938795	0.003347860666813244	activating
MAFF	M09793_1	0.00014755369926511275	0.07991208098420738	0.2396251814475061	activating
MAFG	M09798_1	2.894850166235141e-05	0.028406251460834434	0.6905302200281322	activating
MAFK	M05885_1	0.00042532889948376784	0.17109655991896627	0.026900402530275796	activating
MAX	M10274_1	0.0	0.0	1.0	
MAZ	M10356_1	0.016700867628797078	0.31490195872894744	1.5999440292273207e-60	activating
MBD2	M06638_1	0.00011042183896292634	-0.03544149823105886	0.3316119956885256	repressing
MBNL2	M08908_1	1.367561324516764e-06	0.004649029520130533	1.0	activating
MECOM	M06525_1	1.6785845233791008e-05	-0.03633886765391334	0.7948495574017456	repressing
MECP2	M01775_1	0.0006470527088887623	-0.16628867656409876	0.004517603341290507	repressing
MEF2A	M05890_1	0.00010294133304877828	0.07919384864549356	0.3513576211940023	activating
MEF2B	M08912_1	0.0005177217644082299	-0.20269485406395216	0.012965545770483039	repressing
MEF2C	M08914_1	8.756451119751318e-11	-9.239612244515971e-05	1.0	repressing
MEF2C	M06400_1	0.00010633396790038496	0.0894508288521196	0.34085779488735657	activating
MEF2D	M05892_1	0.00018122206977744248	0.11267758045497758	0.17835828414390606	activating
MEF2D	M08916_1	2.610643931366674e-06	-0.014104645481589068	0.9881324666116583	repressing
MEIS1	M05893_1	4.4524187205130517e-05	-0.05657172085751708	0.5998339366744333	repressing
MEIS2	M06401_1	0.0009611892755784224	-0.18532768483554607	0.0003936898703283585	repressing
MEIS3	M05897_1	0.0006016392323449082	-0.15077818060714976	0.00651970043520959	repressing
MEOX1	M05898_1	1.78894141139585e-05	-0.04470954115805949	0.7836900610417743	repressing
MEOX2	M05899_1	3.7781611982645735e-05	-0.06556649695460061	0.6358194642646284	repressing
MESP1	M05902_1	0.002111978817986415	-0.1974391431874582	3.5688886450341074e-08	repressing
MESP2	M08924_1	0.0002541639106156124	-0.17537677189454434	0.10054009269565836	repressing
MGA	M05904_1	0.0002782647776166103	-0.15533054289518972	0.08352229887335863	repressing
MITF	M00255_1	0.0028061344407004363	0.2848264918938719	1.2441150753256637e-10	activating
MIXL1	M08926_1	7.136006252050908e-05	-0.12698843254358771	0.461100906844084	repressing
MIXL1	M05906_1	0.0007101385549468375	0.2720465230095202	0.0028036091311903415	activating
MLX	M08929_1	0.0004772637582587391	0.12625678635607243	0.017884753309719222	activating
MLXIP	M00258_1	0.00010612841178514465	0.06143456081400957	0.34085779488735657	activating
MLXIPL	M05908_1	0.0020546776367472708	0.32755542146193833	5.668550663479962e-08	activating
MNT	M05909_1	3.505919662205592e-05	0.037793383427845106	0.6528100290006488	activating
MNX1	M08931_1	9.320161807890859e-05	-0.11158505170842904	0.37800068909113055	repressing
MNX1	M05910_1	8.477972202047823e-07	0.009708991464228926	1.0	activating
MSANTD3	M01749_1	0.0	0.0	1.0	
MSC	M09817_1	0.0007091461160696477	-0.1250460884380735	0.0028095890677122177	repressing
MSX1	M05914_1	0.00010174165244980493	0.09485770310932976	0.35234462549922246	activating
MSX2	M05916_1	0.00012956250941609238	0.10297906845622684	0.27984223291777705	activating
MTERF1	M04381_1	0.0	0.0	1.0	
MTF1	M05917_1	2.9858138074434493e-05	-0.029924242010672186	0.6840465801983038	repressing
MTF1	M08937_1	6.118622784934136e-05	-0.0493533023828569	0.5071432668029211	repressing
MXD1	M05548_1	0.0024667477829223294	0.2851750490776237	1.953521408372463e-09	activating
MXD3	M05548_1	0.0024667477829223294	0.2851750490776237	1.953521408372463e-09	activating
MXD4	M05548_1	0.0024667477829223294	0.2851750490776237	1.953521408372463e-09	activating
MXI1	M05518_1	0.0008261573801975342	-0.1644874525266261	0.0011106455142493121	repressing
MYB	M03831_1	0.0	0.0	1.0	
MYBL1	M05920_1	0.0007097076118689483	-0.3189296148756517	0.0028049706231293857	repressing
MYBL2	M05924_1	0.0013615955273483804	-0.44181232780608437	1.5896446669925532e-05	repressing
MYC	M06652_1	0.00023901471546583508	-0.07993741339924866	0.11305531913087735	repressing
MYCL	M07013_1	3.685030240263565e-05	0.0374378415906456	0.6398906659527293	activating
MYCL	M02668_1	2.4709247681387048e-05	-0.028476822719248288	0.722208213455006	repressing
MYCN	M08941_1	6.063350829754732e-06	0.012895406700754432	0.9268761376581796	activating
MYF6	M09828_1	0.001466228312061335	-0.21743742124147347	6.994297188403124e-06	repressing
MYNN	M10435_1	7.116609813428987e-05	-0.05648305028741991	0.4615912979769966	repressing
MYOG	M09843_1	0.0015597004561107575	-0.23731357187308705	3.287175673310597e-06	repressing
MYRF	M01967_1	0.00018886715638555263	-0.14920587918210337	0.16826802147507822	repressing
MYT1L	M00842_1	0.00011418704003340885	-0.07172261294138592	0.3217700552863229	repressing
MZF1	M06657_1	0.0004894730939241088	0.06730007697253046	0.01618696744125164	activating
NAIF1	M01755_1	0.0	0.0	1.0	
NANOG	M08942_1	9.937128206305434e-05	-0.07946210346562654	0.35933662739335304	repressing
NANOGP8	M08942_1	9.937128206305434e-05	-0.07946210346562654	0.35933662739335304	repressing
NEUROD1	M08943_1	0.0003052486248286135	-0.1876406155800718	0.0679596365558233	repressing
NEUROG2	M08951_1	0.0010664609642861977	-0.4051124454309279	0.00017149793630372867	repressing
NEUROG3	M08953_1	0.0010811858278003683	-0.41226428648106983	0.00015244772701335335	repressing
NEUROG3	M08951_1	0.0010664609642861977	-0.4051124454309279	0.00017149793630372867	repressing
NFAT5	M08955_1	0.00010873438334713104	-0.06749322086994682	0.3355762373085644	repressing
NFAT5	M05930_1	2.5982468081608978e-05	-0.03138870589415178	0.7106065205941056	repressing
NFATC1	M06405_1	0.0001358451717867748	-0.074216931410385	0.26411264188822353	repressing
NFATC2	M02089_1	7.760564439707185e-05	-0.05563190137593321	0.4361788347313938	repressing
NFATC3	M02087_1	1.682230832411591e-08	0.0008316570244729371	1.0	activating
NFATC4	M02088_1	0.0	0.0	1.0	
NFE2	M05934_1	0.0005633106030662471	0.16002315166850312	0.008989661624693498	activating
NFE2	M08957_1	0.00157860674239374	0.27868079826647596	2.834755445321824e-06	activating
NFE2L1	M06660_1	3.1840350879441814e-05	0.048554043159422654	0.673629195535252	activating
NFE2L2	M04472_1	0.0	0.0	1.0	
NFE2L3	M04476_1	0.0	0.0	1.0	
NFE4	M04432_1	0.0	0.0	1.0	
NFIA	M05935_1	0.0001385349558250537	-0.0654725597266507	0.2594304575194562	repressing
NFIA	M05936_1	0.0010283157819930278	-0.21008639468898316	0.00023200486824316897	repressing
NFIB	M08959_1	0.000406861981027129	-0.08418913334894232	0.03078665937289771	repressing
NFIB	M05937_1	0.00012583464367421637	-0.061012482302823856	0.2903728244659382	repressing
NFIC	M08961_1	0.00025058456922766315	-0.08036420078783296	0.10369062150520719	repressing
NFIL3	M05938_1	0.0041239354120365945	0.5474076401343329	2.5103514229188276e-15	activating
NFIX	M05942_1	0.00010888153365995468	-0.05748406161344901	0.3355762373085644	repressing
NFKB1	M05943_1	3.472336849064117e-05	-0.03250202679437389	0.6545095237455146	repressing
NFKB1	M10276_1	0.00031784507077037283	-0.07616543774088942	0.062281479124226644	repressing
NFKB2	M05944_1	9.06771289017616e-05	-0.048877893433549056	0.3867137522607599	repressing
NFKB2	M08965_1	3.4678392177855955e-06	-0.008881030298687777	0.9717547896961395	repressing
NFYA	M06672_1	0.0378237224745247	0.7539118103221056	1.1169316564582965e-137	activating
NFYB	M03040_1	0.03516499548745833	0.7668046033206917	7.11546217716164e-128	activating
NFYB	M06673_1	0.03705445758517434	0.7352485432741978	7.641777201053514e-135	activating
NFYC	M06674_1	0.02557226980040106	0.5979623250007883	9.19578653213904e-93	activating
NFYC	M04441_1	0.0	0.0	1.0	
NHLH1	M08969_1	0.002068585773371656	-0.16349529025814113	5.075198625677257e-08	repressing
NHLH2	M08971_1	0.002991509819595617	-0.21169506809094035	2.7235605847263602e-11	repressing
NKX1-2	M01433_1	0.00036994765475950597	0.15995619824770357	0.04128428224636454	activating
NKX2-3	M08973_1	3.0410608127362515e-05	0.030716218425030754	0.6817616255907452	activating
NKX2-3	M08974_1	8.938318048035132e-05	-0.05488434059937011	0.38959371675939164	repressing
NKX2-4	M01445_1	0.0005365322605470624	-0.1617370995409721	0.011166753921900707	repressing
NKX2-4	M01310_1	8.422813178543542e-05	-0.06906767643050554	0.408037931441281	repressing
NKX2-5	M08975_1	0.0002564257086270505	-0.10331937133015957	0.09892498668530725	repressing
NKX2-6	M01425_1	0.00042388709172747063	-0.16020921094814833	0.02712246663456047	repressing
NKX2-8	M08976_1	9.634821917381409e-05	-0.062022820546917455	0.3687368552154578	repressing
NKX3-1	M08977_1	6.314201503732075e-05	0.05596251448578354	0.4995487234621124	activating
NKX3-2	M08978_1	1.3620882606257823e-06	-0.009209364946823015	1.0	repressing
NKX6-1	M01395_1	5.092442501530847e-05	-0.07271993313611815	0.5589232809626745	repressing
NKX6-2	M08979_1	0.00021256073773245898	-0.18724909500500556	0.1382328575167165	repressing
NKX6-2	M08981_1	7.316284971370379e-05	-0.0809485541898684	0.4529634206164695	repressing
NKX6-3	M08983_1	0.0001526547079627738	-0.11575852516817892	0.22934471699489378	repressing
NOBOX	M01232_1	0.0042580640170652995	0.4824242843314052	8.455493275366344e-16	activating
NOTO	M05947_1	5.5807326034829075e-06	-0.02337480268549686	0.9309584906722342	repressing
NOTO	M08985_1	0.00011038742488478359	0.09203678553555628	0.3316119956885256	activating
NPAS1	M04175_1	0.0	0.0	1.0	
NPAS2	M08987_1	0.0005565545433040553	-0.1776702193041081	0.00946727969731081	repressing
NPAS3	M04175_1	0.0	0.0	1.0	
NR0B1	M06682_1	0.0003100684673398302	0.05385019405002752	0.06562004713681192	activating
NR0B1	M03871_1	0.0	0.0	1.0	
NR1D1	M08989_1	6.268545718768337e-05	-0.05003266020915155	0.5011317373166457	repressing
NR1D2	M08991_1	0.0006430105811114917	-0.18254438623567548	0.004667896389466748	repressing
NR1H2	M06684_1	6.7433546263595545e-06	-0.017033131669645964	0.9179144849718048	repressing
NR1H3	M06684_1	6.7433546263595545e-06	-0.017033131669645964	0.9179144849718048	repressing
NR1I2	M07567_1	0.0006200255804169608	-0.13408728816002966	0.005619996842861309	repressing
NR1I2	M08993_1	0.0011569573175949088	-0.19822952699040772	8.405968253898501e-05	repressing
NR1I3	M07568_1	7.870706330637134e-05	-0.050663351535161126	0.43286468463840316	repressing
NR1I3	M08995_1	0.00021659270790508334	-0.12117444336092073	0.1339951325933624	repressing
NR2C1	M09871_1	0.00040847062300641834	0.13018611380999195	0.030408561093334445	activating
NR2C1	M09872_1	0.00034801383885307846	-0.0911194572292365	0.0492603272608151	repressing
NR2C2	M08997_1	5.103167531328445e-05	-0.046038365517033976	0.5589232809626745	repressing
NR2C2	M05948_1	1.1698009227956163e-10	5.216727137403315e-05	1.0	activating
NR2E1	M08999_1	0.00010178390713988517	0.06380063314940543	0.35234462549922246	activating
NR2F1	M05951_1	1.6407851973765375e-06	-0.00629460691962155	1.0	repressing
NR2F2	M02008_1	2.3235588171965915e-05	-0.028664678767180395	0.7339066516933539	repressing
NR2F6	M05957_1	6.885599243555696e-06	-0.01332111039632266	0.9155306123164474	repressing
NR3C1	M05958_1	0.00035909593068728096	-0.1662273532843424	0.04503690410446058	repressing
NR3C1	M09001_1	0.00041497533721845947	-0.19346647449582643	0.028926663586224415	repressing
NR3C2	M05959_1	0.0007362968756092769	-0.22838943690644653	0.0022730060818877225	repressing
NR4A1	M09892_1	1.3976675799165506e-05	-0.024427903502111922	0.8210946517505452	repressing
NR4A1	M09891_1	9.50235487062745e-06	-0.02291375049134592	0.8780361759080599	repressing
NR4A2	M05962_1	1.2865940488993033e-05	-0.023921642124052483	0.8324069840685037	repressing
NR4A3	M06696_1	6.718874478295334e-05	-0.04488757534480643	0.478905049226395	repressing
NR5A1	M09007_1	5.594300476419178e-06	-0.01264350969861059	0.9309584906722342	repressing
NR5A2	M10142_1	3.127109346567902e-05	-0.032773438106538266	0.6763536157759631	repressing
NR6A1	M09009_1	0.0009358850194395307	-0.19657483132692988	0.00048015962414856136	repressing
NRF1	M05963_1	0.007805470245173751	0.3800974986725477	1.52717406069781e-28	activating
NRL	M09011_1	0.0008639676155759446	0.18596882190938466	0.000825947939868788	activating
OLIG1	M05965_1	0.00044723066957019775	-0.3148415983834466	0.022764942968691606	repressing
OLIG2	M09896_1	0.00031478482428315413	-0.240631288608694	0.0635309032679697	repressing
OLIG3	M09899_1	0.0002668163185414185	-0.2083256134640422	0.09193672929530074	repressing
ONECUT1	M07569_1	0.00022142275914804888	-0.20085548601987277	0.1293396770359787	repressing
ONECUT2	M09903_1	0.00027916532018690265	-0.22244278807297663	0.08313311451473651	repressing
ONECUT3	M09023_1	0.00012274158402603152	-0.14475303791272326	0.29711521388343387	repressing
ONECUT3	M05972_1	0.00010737935030846746	-0.10190432326455909	0.3389126751499634	repressing
OSR1	M09025_1	0.0001446715218043071	-0.08140653149645523	0.24528100943967326	repressing
OSR2	M09027_1	0.00022892280109976237	-0.09872799980335051	0.1220918373066012	repressing
OTP	M01344_1	4.9378265929100884e-05	0.07908729974046416	0.5669643703211715	activating
OTX1	M05974_1	2.011878240038012e-05	-0.04044269593855662	0.7625249113113249	repressing
OTX2	M05976_1	0.00013495674463037677	0.10857901783034772	0.2662115857334806	activating
OVOL1	M09035_1	0.001214557843191466	-0.45006275299150267	5.179822411913788e-05	repressing
OVOL2	M09039_1	0.0009271419201259956	-0.3719186804191844	0.0005137765464613041	repressing
OVOL2	M09037_1	0.000822017680776721	-0.33953363771067563	0.0011431936488395995	repressing
PATZ1	M04345_1	0.003252013652375485	0.14664831796709454	3.245651641643642e-12	activating
PATZ1	M10432_1	0.018854418013028118	0.33466319172176356	2.5370712343101007e-68	activating
PAX1	M09041_1	1.5648928214040403e-05	0.022461228463420007	0.8045788230094689	activating
PAX1	M05977_1	0.00023766677721337448	-0.1092689490575532	0.1143407098724739	repressing
PAX3	M07571_1	6.388434001358689e-06	-0.03305851415882061	0.9235005868145922	repressing
PAX4	M05980_1	1.0354869302009462e-06	0.013307230636426963	1.0	activating
PAX5	M05982_1	0.00042727454801738673	-0.13340322146276412	0.02655834570913201	repressing
PAX6	M09045_1	0.0007902127331860243	-0.14559622221018892	0.001467058626321859	repressing
PAX7	M05984_1	3.990520167029832e-05	0.09343719976118703	0.6246174047314011	activating
PAX8	M09049_1	0.00010642224878898432	-0.06089410957960101	0.34085779488735657	repressing
PAX9	M09051_1	3.929190289608808e-05	-0.038639906025099896	0.6246174047314011	repressing
PAX9	M05986_1	4.3191255924668326e-05	-0.043915118304147294	0.6086178291914915	repressing
PBX1	M09053_1	0.0015537460872346864	0.2651584449261323	3.420250488366352e-06	activating
PBX1	M09055_1	0.0005456174504724354	0.1617463504171629	0.010322639323012396	activating
PBX2	M06714_1	1.3278920032444574e-06	0.008914512321882243	1.0	activating
PBX2	M06714_1	1.3278920032444574e-06	0.008914512321882243	1.0	activating
PBX3	M06715_1	0.02086238679826813	0.6003648327049664	1.3233080670557886e-75	activating
PBX4	M01230_1	3.930943506147422e-05	-0.05455060480457141	0.6246174047314011	repressing
PGR	M07575_1	0.0011278774084960697	-0.26478385467542515	0.00010392135341186914	repressing
PHOX2A	M09058_1	3.0191286422009966e-06	0.01972429831761146	0.9803598851207439	activating
PHOX2A	M05989_1	0.00023282694759207967	-0.17210895776707424	0.11873970259519392	repressing
PITX1	M05994_1	6.02676680682146e-05	0.06352479420531729	0.5107326816296244	activating
PITX2	M09070_1	2.7065066824816242e-05	0.039546885524465274	0.7032864313432966	activating
PITX2	M09068_1	9.430787984732181e-05	-0.08233415163283815	0.3742914326212868	repressing
PITX3	M05995_1	1.9339652721828138e-05	0.03363465613785579	0.7703744045006358	activating
PITX3	M09072_1	2.7065066824816242e-05	0.039546885524465274	0.7032864313432966	activating
PKNOX1	M09076_1	0.0007396960362421323	-0.20733952739151817	0.0022212024315873356	repressing
PKNOX2	M05997_1	0.0013910282304929744	-0.2523090833632564	1.2699790115652883e-05	repressing
