hESC_rep1	hESC_rep2	hESC_rep3	mESC_rep1	mESC_rep2	mESC_rep3
ENSG00000175455__ENSMUSG00000022833	1347.11412864749	878.643771158537	3159.16140616812	1382.36663745789	1618.1985706814	1511.58482698696
ENSG00000065371__ENSMUSG00000022832	0.604900821125948	6.54727102204573	5.65605069463693	1.7768208707685	1.73254664955182	1.50107728598507
ENSG00000160145__ENSMUSG00000061751	273.415171148928	255.343569859784	183.564554362308	737.380661368927	615.054060590897	613.940609967893
ENSG00000114491__ENSMUSG00000022814	3320.90550798145	3269.70714840964	2975.59685180581	4196.8508967552	3499.74423209468	3183.78492357433
ENSG00000082781__ENSMUSG00000022817	20237.5618715897	20801.9894912437	12929.2177015132	3415.04971361706	2494.86717535462	2104.51035495107
ENSG00000173702__ENSMUSG00000022824	0.604900821125948	0	0	8.8841043538425	10.3952798973109	15.0107728598507
ENSG00000173706__ENSMUSG00000075254	734.3495968469	651.45346669355	768.708708043838	213.21850449222	209.638144595771	237.170211185641
ENSG00000221955__ENSMUSG00000035506	615.789035906215	726.747083447076	590.286017949382	868.865405805797	486.845608524062	776.056956854281
ENSG00000163848__ENSMUSG00000022811	341.164063115034	199.03703907019	697.236794720698	1542.28051582706	2098.11399260726	1961.90801278249
ENSG00000114520__ENSMUSG00000022808	661.761498311787	427.536797739586	1045.85519208105	2649.23991831583	2979.98023722914	2823.52637493791
ENSG00000144909__ENSMUSG00000022807	915.819843184685	546.697130340819	1412.47011437888	1641.78248459009	1813.97634208076	1505.58051784302
ENSG00000189366__ENSMUSG00000039427	48.3920656900758	42.5572616432973	29.8228127535402	952.375986731916	805.634192041598	734.026792846699
ENSG00000114547__ENSMUSG00000022832	0.604900821125948	1.96418130661372	1.02837285357035	1.7768208707685	1.73254664955182	1.50107728598507
ENSG00000114544__ENSMUSG00000030089	1174.71739462659	1276.71784929892	746.598691692075	262.969488873738	187.115038151597	249.178829473521
ENSG00000144908__ENSMUSG00000030088	74.4028009984916	85.1145232865945	45.7625919838806	2629.69488873738	2371.85636323645	2903.08347109512
ENSG00000163884__ENSMUSG00000030087	231.677014491238	227.190304464987	117.748691733805	986.135583276517	703.41393971804	1052.25517747553
ENSG00000163885__ENSMUSG00000048794	18.1470246337784	20.9512672705463	12.8546606696294	3.553641741537	3.46509329910365	18.0129274318208
ENSG00000070476__ENSMUSG00000034430	962.397206411383	1023.99318784795	890.570891191924	1273.98056434101	1025.66761653468	1223.37798807783
ENSG00000159650__ENSMUSG00000034456	6.65390903238542	3.27363551102287	5.14186426785176	0	5.19763994865547	0
ENSG00000180767__ENSMUSG00000056643	64.1194870393504	84.4597961843899	48.8477105445917	0	1.73254664955182	1.50107728598507
ENSG00000180697__ENSMUSG00000049694	0	0.654727102204573	0	0	0	1.50107728598507
ENSG00000197763__ENSMUSG00000000811	191.148659475799	208.857945603259	143.458013073064	143.922490532249	220.033424493081	171.122810602298
ENSG00000159685__ENSMUSG00000030086	1318.07888923344	1399.80654451338	765.623589483127	382.016487215227	327.451316765295	406.791944501954
ENSG00000114554__ENSMUSG00000030084	5872.3771714907	6151.16112521196	3952.03687627086	4522.00911610583	3858.38138855191	4048.40544030173
ENSG00000163870__ENSMUSG00000002871	715.597671391996	758.8287114551	435.515903487044	591.68134996591	417.543742541989	471.338267799312
ENSG00000073111__ENSMUSG00000002870	10376.4686855945	12016.8612338627	7239.23070270849	14097.2967886773	14187.8245131799	12726.1332305814
ENSG00000114631__ENSMUSG00000033152	2229.66442667024	2669.32239568804	1399.61545370925	7.107283483074	10.3952798973109	10.5075410018955
ENSG00000114626__ENSMUSG00000030083	113.721354371678	161.062867142325	81.2414554320578	1231.33686344257	1155.60861525107	1154.32843292252
ENSG00000074416__ENSMUSG00000033174	47.7871648689499	62.1990747094344	21.0816434981922	44.4205217692125	31.1858396919328	37.5269321496267
ENSG00000187715__ENSMUSG00000033182	3.62940492675569	1.96418130661372	5.14186426785176	5.3304626123055	20.7905597946219	24.0172365757611
ENSG00000058262__ENSMUSG00000030082	12901.3247129742	15033.1889937192	10549.5629183515	11810.5283279982	10381.4195241145	9233.12638609416
ENSG00000175792__ENSMUSG00000030079	8386.34498409014	9724.66164904452	5984.61582135266	3893.01452785378	3671.26635040031	3195.79354186221
ENSG00000132394__ENSMUSG00000033216	989.012842540924	1096.66789619266	618.052084995781	1517.4050236363	1321.93309360804	1182.84890135623
ENSG00000179407__ENSMUSG00000048206	0.604900821125948	0	0	0	0	1.50107728598507
ENSG00000179348__ENSMUSG00000015053	5.44410739013353	7.85672522645488	8.74116925534799	1195.8004460272	620.251700539553	1555.11606828053
ENSG00000163902__ENSMUSG00000030062	10755.1365996193	12144.5330187926	7871.16582122747	14077.7517590988	11835.0261630885	11010.4018927005
ENSG00000075785__ENSMUSG00000079477	5109.59723605088	6227.1094690677	5258.58458673199	8050.77536545207	7581.62413843878	7416.82287005222
ENSG00000177646__ENSMUSG00000027710	1247.3054931617	1471.82652575588	981.067702306115	1808.80364644233	1708.2909964581	1616.66023700592
ENSG00000114654__ENSMUSG00000068263	3.02450410562974	5.23781681763658	1.54255928035553	3.553641741537	0	0
ENSG00000169704__ENSMUSG00000030054	0	0	0.514186426785176	0	0	0
ENSG00000172780__ENSMUSG00000030055	95.5743297378997	122.433968112255	60.1598119338656	355.3641741537	330.916410064398	343.746698490581
ENSG00000261796__ENSMUSG00000030056	0	0.654727102204573	1.02837285357035	1805.2500047008	1791.45323563658	1619.66239157789
ENSG00000240682__ENSMUSG00000030056	313.943526164367	329.3277324089	284.859280438987	1805.2500047008	1791.45323563658	1619.66239157789
ENSG00000169714__ENSMUSG00000030057	13973.2089680094	16277.1704879079	14920.6617324522	17226.2783421006	17872.9512367766	18110.4974554099
ENSG00000181789__ENSMUSG00000030058	4453.88474595035	5345.84678950034	3666.1492229783	7366.6993302062	7191.80114228962	6360.06446071874
ENSG00000183624__ENSMUSG00000030060	2463.15614362486	2675.21493960789	1811.99296799096	3310.21728224172	3253.72260785832	2541.32384517272
ENSG00000184897__ENSMUSG00000044927	1635.04691950344	2099.70981677007	1079.27730982208	307.39001064295	270.277277330084	237.170211185641
ENSG00000207088__ENSMUSG00000064563	2.41960328450379	1.30945420440915	2.0567457071407	42.643700898444	50.2438528370029	42.0301640075819
ENSG00000172771__ENSMUSG00000030321	15.1225205281487	15.7134504529098	17.482338510696	147.476132273785	129.940998716387	175.626042460253
ENSG00000129071__ENSMUSG00000030322	1186.81541104911	932.331393539312	1836.67391647665	1227.78322170103	1240.50340107911	1314.94370252292
ENSG00000163913__ENSMUSG00000030323	1350.74353357424	1435.16180803242	926.563941066887	1281.08784782409	1153.87606860151	1148.32412377858
ENSG00000163914__ENSMUSG00000030324	0	0.654727102204573	0	7.107283483074	0	6.00430914394028
ENSG00000178804__ENSMUSG00000042279	1.81470246337784	2.61890840881829	2.0567457071407	1.7768208707685	0	0
ENSG00000004399__ENSMUSG00000030123	3497.53654775023	4118.23347286676	2443.92808650994	21.321850449222	22.5231064441737	33.0237002916715
ENSG00000172765__ENSMUSG00000030126	1062.81074271829	815.789969346898	1108.58593614884	730.273377885854	621.984247189104	636.456769257669
ENSG00000170893__ENSMUSG00000005892	7.86371067463732	7.85672522645488	8.22698282856281	13294.1737550899	6011.93687394482	3224.31401029593
ENSG00000251287__ENSMUSG00000039427	29.0352394140455	28.8079924970012	24.1667620589033	952.375986731916	805.634192041598	734.026792846699
ENSG00000172752__ENSMUSG00000091345	1.81470246337784	0.654727102204573	4.62767784106658	0	1.73254664955182	3.00215457197014
ENSG00000206384__ENSMUSG00000043719	2.41960328450379	1.30945420440915	3.59930498749623	1.7768208707685	0	0
ENSG00000196455__ENSMUSG00000032571	1666.50176220199	1097.32262329486	2111.24946837993	2825.14518452191	2753.01662613785	2379.20749828633
ENSG00000017260__ENSMUSG00000032570	2723.86839753014	1735.02682084212	4109.89210929391	2928.20079502649	3593.30175117048	2946.61471238869
ENSG00000034533__ENSMUSG00000032567	259.502452263032	223.261941851759	318.281398180024	490.402560332106	440.066848986163	439.815644793625
ENSG00000114670__ENSMUSG00000035032	58.070478828091	56.9612578917979	68.3867947624284	19.5450295784535	12.1278265468628	16.5118501458358
ENSG00000201550__ENSMUSG00000065244	0	0	0	0	0	0
ENSG00000198585__ENSMUSG00000032566	1616.89989486966	1526.82360234106	1554.89975459837	0	0	0
ENSG00000198585__ENSMUSG00000032565	1616.89989486966	1526.82360234106	1554.89975459837	55.0814469938235	38.1160262901401	72.0517097272833
ENSG00000114686__ENSMUSG00000032563	6997.49269878496	6824.22058627827	7215.06394064959	1545.83415756859	1410.29297273518	1283.42107951723
ENSG00000249020__ENSMUSG00000064938	1.2098016422519	0.654727102204573	3.59930498749623	5.3304626123055	12.1278265468628	15.0107728598507
ENSG00000196353__ENSMUSG00000032564	70.1684952506099	80.5314335711625	91.0109975409761	0	0	0
ENSG00000014257__ENSMUSG00000032561	18.1470246337784	18.332358861728	13.8830335231997	422.883367242903	379.427716251849	376.770398782252
ENSG00000138246__ENSMUSG00000032560	1226.1339644223	638.358924649459	2633.14869156689	5371.32949233318	5771.11288965712	5723.60769146107
ENSG00000240303__ENSMUSG00000090150	10.8882147802671	9.16617943086402	17.9965249374812	1616.90699239933	1243.96849437821	1414.01480339793
ENSG00000113971__ENSMUSG00000032558	205.061378361696	144.694689587211	532.182951722657	252.308563649127	292.800383774258	243.174520329581
ENSG00000129048__ENSMUSG00000079355	1.2098016422519	0.654727102204573	4.11349141428141	14.214566966148	15.5929198459664	10.5075410018955
ENSG00000081307__ENSMUSG00000032557	985.383437614169	804.65960860942	1697.84358124465	1089.19119378109	1191.99209489165	945.678690170593
ENSG00000144868__ENSMUSG00000042757	362.940492675569	455.035336032178	317.767211753239	167.021161852239	199.24286469846	145.604496740552
ENSG00000170819__ENSMUSG00000032556	2.41960328450379	0	1.54255928035553	1.7768208707685	12.1278265468628	4.50323185795521
ENSG00000091527__ENSMUSG00000032803	6208.70202803673	5178.23665133597	7470.61459476182	7983.25617236287	9082.00953695065	8318.97031892925
ENSG00000163781__ENSMUSG00000032555	1495.31482982334	957.865750525291	3018.27432522898	7057.53249869248	8032.08626732225	8321.97247350122
ENSG00000252641__ENSMUSG00000064685	0.604900821125948	0	0	0	0	0
ENSG00000091513__ENSMUSG00000090639	3.62940492675569	5.23781681763658	3.59930498749623	0	0	0
ENSG00000091513__ENSMUSG00000032554	3.62940492675569	5.23781681763658	3.59930498749623	12.4377460953795	13.8603731964146	24.0172365757611
ENSG00000144867__ENSMUSG00000032553	2202.44388971958	2537.72224814493	1957.50772677116	1090.96801465186	843.750218331738	801.575270716027
ENSG00000154917__ENSMUSG00000032549	368.384600065702	451.761700521155	332.164431703224	632.548229993586	568.275301052998	777.558034140266
ENSG00000174640__ENSMUSG00000032548	125.819370794197	172.847954982007	96.6670482356131	67.519193089203	131.673545365939	124.589414736761
ENSG00000163785__ENSMUSG00000032547	2437.14540831644	1896.08968798444	2759.63855255604	2748.74188707887	2581.49450783222	2460.26567172953
ENSG00000114019__ENSMUSG00000032531	3527.1766879854	3595.10651820531	2840.8800079881	4598.41241354888	3854.91629525281	4121.958227315
ENSG00000129055__ENSMUSG00000035048	1087.00677556333	992.566286942133	1261.81349133082	719.612452661243	755.390339204595	696.499860697072
ENSG00000182923__ENSMUSG00000032534	424.640376430415	339.803366044173	725.517048193883	611.226379544364	580.403127599861	737.028947418669
ENSG00000154928__ENSMUSG00000032537	421.01097150366	507.413504208544	344.504905946068	3.553641741537	5.19763994865547	4.50323185795521
ENSG00000174611__ENSMUSG00000035606	1.81470246337784	0.654727102204573	0	12.4377460953795	1.73254664955182	12.0086182878806
ENSG00000253087__ENSMUSG00000089018	0	0	0	0	0	0
ENSG00000073711__ENSMUSG00000043154	334.510154082649	173.502682084212	577.945543706538	99.501968763036	161.12683840832	150.107728598507
ENSG00000174579__ENSMUSG00000066415	1195.888923366	874.060681443105	1330.20028609325	1705.74803593776	2030.54467327474	1967.91232192643
ENSG00000114054__ENSMUSG00000032527	3698.96852118517	3955.20642441783	2560.13421896339	1723.51624464544	1916.19659440432	1700.72056502108
ENSG00000118007__ENSMUSG00000037286	549.854846403486	323.435188489059	1265.9269827451	3137.86565777717	3867.04412179967	3965.84618957255
ENSG00000168917__ENSMUSG00000070287	168.162428273013	165.645956857757	201.561079299789	24.875492190759	1.73254664955182	13.5096955738656
ENSG00000158092__ENSMUSG00000032475	541.386234907723	415.096982797699	769.737080897408	568.58267864592	656.635180180141	627.450305541759
ENSG00000174564__ENSMUSG00000044244	160.298717598376	155.825050324688	106.950776771317	30.2059548030645	22.5231064441737	18.0129274318208
ENSG00000168875__ENSMUSG00000053747	10.8882147802671	11.1303607374777	16.4539656571256	0	0	1.50107728598507
ENSG00000066405__ENSMUSG00000032473	5.44410739013353	4.58308971543201	1.02837285357035	7.107283483074	6.93018659820729	7.50538642992534
ENSG00000158163__ENSMUSG00000037784	209.900584930704	227.190304464987	174.309198680175	143.922490532249	174.987211604734	174.124965174268
ENSG00000118017__ENSMUSG00000037953	0	0.654727102204573	0.514186426785176	0	0	0
ENSG00000138231__ENSMUSG00000032469	615.184135085089	646.870376978118	747.627064545646	980.805120664212	1117.49258896093	938.173303740668
ENSG00000114098__ENSMUSG00000032468	1287.22894735602	908.761217859947	1831.5320522088	1945.61885349151	1860.75510161866	1856.83260276353
ENSG00000181322__ENSMUSG00000046242	3.62940492675569	2.61890840881829	5.65605069463693	1.7768208707685	1.73254664955182	6.00430914394028
ENSG00000158186__ENSMUSG00000032470	390.161029626236	504.139868697521	390.781684356734	1602.69242543319	1308.07272041163	1175.34351492631
ENSG00000158220__ENSMUSG00000037681	177.840841411029	229.154485771601	270.462060489002	232.763534070674	282.405103876947	295.712225339059
ENSG00000114107__ENSMUSG00000056267	370.19930252908	271.711747414898	577.945543706538	650.316438701271	892.261524519189	983.20562232022
ENSG00000051382__ENSMUSG00000032462	1309.61027773768	931.021939334903	1544.61602606267	1748.3917368362	1619.93111733095	1529.59775441879
ENSG00000183770__ENSMUSG00000050397	101.018437128033	81.1861606733671	96.6670482356131	5.3304626123055	8.66273324775911	9.00646371591041
ENSG00000175110__ENSMUSG00000032459	1368.89055820802	1254.45712782396	1435.60850358421	669.861468279724	748.460152606387	708.508478984952
ENSG00000184432__ENSMUSG00000032458	4733.34892531054	3282.14696335153	5565.03969709596	7212.11591444934	6834.89653248194	6307.52675570926
ENSG00000114113__ENSMUSG00000032454	0.604900821125948	0	1.02837285357035	5.3304626123055	3.46509329910365	0
ENSG00000114115__ENSMUSG00000046402	765.199538724324	791.565066565329	430.374039219192	83.5105809261195	119.545718819076	70.5506324412982
ENSG00000163864__ENSMUSG00000032456	68.3537927872321	70.0557999358893	36.5072363017475	42.643700898444	41.5811195892437	52.5377050094774
ENSG00000158258__ENSMUSG00000032452	35.084247625305	49.7592597675476	51.9328291053028	0	3.46509329910365	1.50107728598507
ENSG00000155890__ENSMUSG00000032451	0	0	0	0	0	0
ENSG00000114120__ENSMUSG00000032449	1315.05438512781	737.222717082349	2804.37277168635	7048.64839433864	8898.35959209816	11986.1021285908
ENSG00000175093__ENSMUSG00000046997	589.173399776673	688.118184417006	467.90964837451	24.875492190759	8.66273324775911	18.0129274318208
ENSG00000155893__ENSMUSG00000043587	503.882383997914	532.293134092318	468.93802122808	193.673474913766	124.743358767731	175.626042460253
ENSG00000177311__ENSMUSG00000040433	395.60513701637	243.558482020101	741.456827424224	1492.52953144554	1649.38441037334	1690.21302401919
ENSG00000155903__ENSMUSG00000032413	517.190202062685	331.291913715514	919.365331091894	367.80192024908	367.299889704986	415.798408217864
ENSG00000114125__ENSMUSG00000048185	3848.37902400328	4029.19058696694	2774.03577250602	1.7768208707685	0	0
ENSG00000069849__ENSMUSG00000032412	6331.49689472529	7786.66942651899	5639.08254255302	2997.49680898646	2896.81799805065	2463.2678263015
ENSG00000200389__ENSMUSG00000093147	0	0	0	0	0	0
ENSG00000114126__ENSMUSG00000032411	2277.45159153919	2194.64524658973	1905.57489766586	1727.06988638698	1897.13858125925	2020.4500269359
ENSG00000175066__ENSMUSG00000041440	180.865345516658	147.313597996029	311.082788205031	403.33833766445	625.449340488208	601.931991680013
ENSG00000114127__ENSMUSG00000032410	293.981799067211	130.29069333871	715.747506084965	1579.5937541132	1517.7108650074	1816.30351604193
ENSG00000251804__ENSMUSG00000077396	1.2098016422519	0	0	0	0	0
ENSG00000202125__ENSMUSG00000065045	0	0	0	0	0	1.50107728598507
ENSG00000175054__ENSMUSG00000032409	779.112257610221	339.803366044173	1533.81811110018	1325.5083695933	2205.53188487947	2728.95850592086
ENSG00000120756__ENSMUSG00000049493	659.341895027283	405.276076264631	1119.89803753811	110.162893987647	129.940998716387	154.610960456462
ENSG00000199319__ENSMUSG00000089588	0	0	0	0	0	0
ENSG00000144935__ENSMUSG00000032839	350.84247625305	195.108676456963	538.353188844079	23.0986713199905	15.5929198459664	10.5075410018955
ENSG00000163710__ENSMUSG00000015354	364.755195138946	338.493911839764	317.253025326453	1037.6633885288	952.900657253502	794.069884286101
ENSG00000188582__ENSMUSG00000064225	101.018437128033	133.564328849733	74.5570318838505	26.6523130615275	25.9881997432773	12.0086182878806
ENSG00000163714__ENSMUSG00000032407	3946.37295702568	2352.43447822103	8513.89885470894	5433.51822281007	6992.55827759116	7575.93706236664
ENSG00000175040__ENSMUSG00000033350	909.165934152299	1166.06896902634	859.205519158029	85.287401796888	55.4414927856583	51.0366277234923
ENSG00000181804__ENSMUSG00000031129	13.9127188858968	6.54727102204573	9.76954210891834	1.7768208707685	0	0
ENSG00000181744__ENSMUSG00000045414	535.94212751759	426.882070637382	853.549468463392	692.960139599715	542.28710130972	487.850117945147
ENSG00000152952__ENSMUSG00000032374	676.279118018809	388.253171607312	965.127923075775	1345.05339917175	1399.89769283787	1441.03419454567
ENSG00000114698__ENSMUSG00000032377	42.3430574788163	31.4269009058195	43.7058462767399	3.553641741537	6.93018659820729	4.50323185795521
ENSG00000188313__ENSMUSG00000074139	894.043413624151	948.044843992222	1044.82681922748	0	0	0
ENSG00000188313__ENSMUSG00000032372	894.043413624151	948.044843992222	1044.82681922748	5.3304626123055	8.66273324775911	1.50107728598507
ENSG00000188313__ENSMUSG00000032369	894.043413624151	948.044843992222	1044.82681922748	1561.82554540551	1666.70987686885	1433.52880811574
ENSG00000174963__ENSMUSG00000036972	1.81470246337784	2.61890840881829	1.02837285357035	0	0	0
ENSG00000152977__ENSMUSG00000032368	4.83920656900758	2.61890840881829	4.62767784106658	5.3304626123055	1.73254664955182	3.00215457197014
ENSG00000144891__ENSMUSG00000054988	2.41960328450379	1.96418130661372	2.57093213392588	0	0	0
ENSG00000144891__ENSMUSG00000049115	2.41960328450379	1.96418130661372	2.57093213392588	0	0	0
ENSG00000153002__ENSMUSG00000011463	0	0	0	0	0	1.50107728598507
ENSG00000163751__ENSMUSG00000001865	0	0	0	0	0	0
ENSG00000163754__ENSMUSG00000019528	1471.72369779943	1616.52121534309	1281.35257554866	501.063485556717	476.450328626751	489.351195231132
ENSG00000071794__ENSMUSG00000002428	1179.5566011956	710.378905891962	1807.36529014989	1042.99385114111	1638.98913047602	1775.77442932034
ENSG00000163755__ENSMUSG00000027615	1114.83221333512	730.675446060304	1559.52743243944	559.698574292078	573.472941001653	580.916909676222
ENSG00000047457__ENSMUSG00000003617	48.9969665112018	28.8079924970012	68.9009811892136	0	1.73254664955182	1.50107728598507
ENSG00000169908__ENSMUSG00000027800	15.1225205281487	22.2607214749555	23.1383892053329	5.3304626123055	0	0
ENSG00000169903__ENSMUSG00000027801	0	0	0	0	0	0
ENSG00000018408__ENSMUSG00000027803	767.014241187702	654.072375102369	979.010956598975	2199.7042380114	2009.75411348011	2323.66763870489
ENSG00000114744__ENSMUSG00000036513	1391.27188858968	1336.29801559953	2020.23847083896	845.766734485806	911.319537664259	786.564497856176
ENSG00000206199__ENSMUSG00000074591	0	0	0	0	0	0
ENSG00000251854__ENSMUSG00000089451	0	0	0	0	0	0
ENSG00000082996__ENSMUSG00000036503	729.510390277893	526.400590172477	1163.08969738807	877.749510159639	954.633203903054	1097.28749605509
ENSG00000070087__ENSMUSG00000027805	7788.09807199658	8195.87386539685	6593.41255066631	218.548967104526	235.626344339048	277.699297907238
ENSG00000196428__ENSMUSG00000027806	560.743061183753	499.556778982089	837.095502806266	687.629676987409	864.54077812636	914.156067164907
ENSG00000120742__ENSMUSG00000027808	4582.72862085018	4414.17012306323	5065.76467668755	2498.21014430051	2787.66755912888	2466.26998087347
ENSG00000144895__ENSMUSG00000027810	2356.69359910669	1707.52828254953	3286.16545358406	3473.68480235242	4395.47084991297	4061.9151358756
ENSG00000198843__ENSMUSG00000075700	2524.25112655858	1913.11259264176	3092.31717068605	2784.27830449424	4722.92216667827	4492.72431695331
ENSG00000163645__ENSMUSG00000070471	1.2098016422519	2.61890840881829	0.514186426785176	0	1.73254664955182	4.50323185795521
ENSG00000181788__ENSMUSG00000036432	1005.34516471132	1195.53168862555	820.641537149141	85.287401796888	86.6273324775911	91.5657144450892
ENSG00000163646__ENSMUSG00000043850	1.2098016422519	1.96418130661372	4.11349141428141	0	0	3.00215457197014
ENSG00000144893__ENSMUSG00000056476	364.15029431782	234.392302589237	447.856377729888	303.836368901413	429.671569088852	556.899673100461
ENSG00000174946__ENSMUSG00000050075	0.604900821125948	0.654727102204573	0.514186426785176	0	0	0
ENSG00000174944__ENSMUSG00000036381	0	0.654727102204573	1.54255928035553	0	1.73254664955182	4.50323185795521
ENSG00000138271__ENSMUSG00000051431	11.493115601393	18.332358861728	37.5356091553178	0	1.73254664955182	0
ENSG00000181631__ENSMUSG00000036362	0	0	0	0	0	0
ENSG00000169313__ENSMUSG00000036353	0.604900821125948	0.654727102204573	1.54255928035553	0	0	0
ENSG00000152580__ENSMUSG00000036334	127.634073257575	67.436891527071	158.883605876619	23.0986713199905	31.1858396919328	22.516159289776
ENSG00000197953__ENSMUSG00000091376	0	0	0	0	0	0
ENSG00000114771__ENSMUSG00000027761	0	0	0	3.553641741537	0	4.50323185795521
ENSG00000198829__ENSMUSG00000027762	1.81470246337784	0	1.02837285357035	0	0	0
ENSG00000152601__ENSMUSG00000027763	232.88681613349	171.538500777598	538.353188844079	298.505906289108	438.334302336611	448.822108509536
ENSG00000169860__ENSMUSG00000027765	374.433608276962	242.903754917897	548.636917379783	3.553641741537	10.3952798973109	10.5075410018955
ENSG00000181467__ENSMUSG00000036894	1044.05881726339	1162.14060641312	1081.33405552922	609.449558673595	601.193687394482	565.906136816371
ENSG00000114790__ENSMUSG00000036885	376.853211561465	314.269009058195	508.530376090539	24.875492190759	39.8485729396919	22.516159289776
ENSG00000174953__ENSMUSG00000027770	2440.16991242207	1479.68325098234	4555.17755488987	2784.27830449424	3300.50136739622	3477.9960716274
ENSG00000174948__ENSMUSG00000043441	0	0.654727102204573	0	0	0	0
ENSG00000196549__ENSMUSG00000027820	822.060215910163	450.452246316746	1585.75094020548	1974.0479874238	2669.85438695936	2942.11148053074
ENSG00000114805__ENSMUSG00000036834	627.887052328734	501.520960288703	882.343908363362	188.343012301461	194.045224749804	249.178829473521
ENSG00000174928__ENSMUSG00000048581	168.767329094139	177.431044697439	184.592927215878	97.7251478922675	84.8947858280393	72.0517097272833
ENSG00000169359__ENSMUSG00000027822	1061.60094107604	703.831634869916	1229.93393287014	485.0720977198	570.00784770255	577.914755104252
ENSG00000163655__ENSMUSG00000027823	5816.72629594711	5471.55439312362	5952.2220764652	3788.18209647844	4038.5662401053	3875.78155241345
ENSG00000169282__ENSMUSG00000027827	39.3185533731866	18.332358861728	61.1881847874359	0	3.46509329910365	4.50323185795521
ENSG00000114850__ENSMUSG00000027828	5533.63271166017	4807.00638438598	6315.23769377553	10716.0066716048	10390.0822573623	9732.98512232719
ENSG00000163659__ENSMUSG00000034640	159.088915956124	132.254874645324	218.5292313837	1252.65871389179	1169.46898844748	1218.87475621988
ENSG00000197980__ENSMUSG00000074579	1.81470246337784	1.30945420440915	0	78.180118313814	83.1622391784875	94.5678690170593
ENSG00000222499__ENSMUSG00000088803	0	0	0	0	0	0
ENSG00000163660__ENSMUSG00000027829	1026.51669345073	784.363068441079	2170.89509388701	1732.40034899929	2267.90356426334	2476.77752187536
ENSG00000197415__ENSMUSG00000027831	251.638741588394	219.988306340737	252.465535551521	5.3304626123055	5.19763994865547	4.50323185795521
ENSG00000163661__ENSMUSG00000027832	53.2312722590834	72.0199812425031	56.5605069463693	1.7768208707685	0	0
ENSG00000168779__ENSMUSG00000027833	0	1.96418130661372	3.08511856071105	0	0	0
ENSG00000174891__ENSMUSG00000034544	251.638741588394	191.83504094594	459.168479119162	1506.74409841169	1313.27036036028	1514.58698155893
ENSG00000178053__ENSMUSG00000048416	985.383437614169	886.500496384992	1019.631684315	7.107283483074	10.3952798973109	21.015082003791
ENSG00000168827__ENSMUSG00000027774	1551.57060618806	1101.9057130103	2370.39942747966	3363.52190836477	3165.36272873118	3122.24075484894
ENSG00000079257__ENSMUSG00000047557	136.102684753338	157.134504529098	182.021995081952	261.192668002969	280.672557227395	211.651897323895
ENSG00000118849__ENSMUSG00000049404	5.44410739013353	9.16617943086402	5.65605069463693	3.553641741537	0	1.50107728598507
ENSG00000118855__ENSMUSG00000027775	275.229873612306	248.796298837738	430.374039219192	5652.0671899146	6226.77265848925	6089.87054924142
ENSG00000214216__ENSMUSG00000051777	0	0	0	0	0	0
ENSG00000168811__ENSMUSG00000027776	9.67841313801516	9.16617943086402	10.2837285357035	1.7768208707685	0	0
ENSG00000180044__ENSMUSG00000046999	12.098016422519	9.8209065330686	12.3404742428442	19.5450295784535	25.9881997432773	48.0344731515222
ENSG00000068885__ENSMUSG00000027778	169.372229915265	120.469786805641	392.838430063874	824.444884036584	985.819043594987	1046.25086833159
ENSG00000113810__ENSMUSG00000034349	1608.43128337389	1105.83407562352	3940.72477488159	3551.86492066623	5292.93001438082	6254.98905069978
ENSG00000207779__ENSMUSG00000065580	0	0	0	0	0	0
ENSG00000198987__ENSMUSG00000065606	0	0	0	0	0	0
ENSG00000213186__ENSMUSG00000034317	413.147260829022	307.721738036149	1009.3479557793	2453.7896225313	3023.29390346793	2889.57377552126
ENSG00000186432__ENSMUSG00000027782	3493.90714282347	2205.77560732721	5166.54521633745	3907.22909481993	4177.16997206944	4447.69199837376
ENSG00000238741__ENSMUSG00000089417	0	0	0.514186426785176	1.7768208707685	6.93018659820729	0
ENSG00000163590__ENSMUSG00000027784	451.256012559957	286.770470765603	436.030089913829	346.480069799857	417.543742541989	396.284403500058
ENSG00000169255__ENSMUSG00000043300	347.81797214742	283.49683525458	542.980866685146	69.2960139599715	105.685345622661	127.591569308731
ENSG00000169251__ENSMUSG00000027787	1873.98274384819	1301.59747918269	2874.81631215592	2658.12402266968	3146.30471558611	2912.08993481103
ENSG00000196542__ENSMUSG00000043461	410.122756723392	265.819203495057	346.047465226423	0	0	0
ENSG00000182447__ENSMUSG00000027788	0	0	0	0	0	0
ENSG00000090402__ENSMUSG00000027790	0	0	0	0	0	0
ENSG00000121871__ENSMUSG00000048304	43.5528591210682	50.4139868697521	41.1349141428141	0	0	0
ENSG00000114200__ENSMUSG00000027792	48.3920656900758	28.1532653947966	51.4186426785176	94.1715061507305	169.789571656079	100.572178161
ENSG00000251759__ENSMUSG00000084501	0	0	0	0	0	0
ENSG00000169064__ENSMUSG00000034151	8.46861149576327	9.8209065330686	18.5107113642663	0	0	0
ENSG00000114204__ENSMUSG00000034139	3.02450410562974	1.30945420440915	6.17023712142211	0	0	0
ENSG00000114209__ENSMUSG00000027835	1362.23664917563	1094.04898778384	1985.78798024435	1092.74483552263	1311.53781371073	1259.40384294147
